num,unique_num,sms_time_slot,table_name,dt
33471789,18582674,1,gdl_jrs_msg_parse,2019-05-10
34380438,20108629,1,gdl_jrs_msg_parse,2019-05-11
1227403039,627142679,3,gdl_jrs_msg_parse,2019-05-11
128274530,85130485,4,gdl_jrs_msg_parse,2019-05-11
51341695,35390816,2,gdl_jrs_msg_parse,2019-05-11
53269461,37328853,2,gdl_jrs_msg_parse,2019-05-12
1202103205,631099397,3,gdl_jrs_msg_parse,2019-05-12
35932535,21118526,1,gdl_jrs_msg_parse,2019-05-12
135070604,88335829,4,gdl_jrs_msg_parse,2019-05-12
144616245,95427860,4,gdl_jrs_msg_parse,2019-05-13
55467187,39313205,2,gdl_jrs_msg_parse,2019-05-13
32158861,19000645,1,gdl_jrs_msg_parse,2019-05-13
1384354185,692319262,3,gdl_jrs_msg_parse,2019-05-13
31981247,18670829,1,gdl_jrs_msg_parse,2019-05-14
1382298248,677408696,3,gdl_jrs_msg_parse,2019-05-14
152244308,99162324,4,gdl_jrs_msg_parse,2019-05-14
56230424,39899411,2,gdl_jrs_msg_parse,2019-05-14
57561726,40815864,2,gdl_jrs_msg_parse,2019-05-15
166436701,110588108,4,gdl_jrs_msg_parse,2019-05-15
1565500408,766994341,3,gdl_jrs_msg_parse,2019-05-15
33462041,20204355,1,gdl_jrs_msg_parse,2019-05-15
1538069811,745769780,3,gdl_jrs_msg_parse,2019-05-16
164236012,108105510,4,gdl_jrs_msg_parse,2019-05-16
59909214,41648420,2,gdl_jrs_msg_parse,2019-05-16
28045284,17544013,1,gdl_jrs_msg_parse,2019-05-16
35989156,21570232,1,gdl_jrs_msg_parse,2019-05-17
1520125503,726363302,3,gdl_jrs_msg_parse,2019-05-17
189241053,129011969,4,gdl_jrs_msg_parse,2019-05-17
60815032,43027432,2,gdl_jrs_msg_parse,2019-05-17
62055239,43951426,2,gdl_jrs_msg_parse,2019-05-18
51768784,41382238,4,gdl_jrs_msg_parse,2019-05-18
33829496,21643432,1,gdl_jrs_msg_parse,2019-05-18
1161197254,588782351,3,gdl_jrs_msg_parse,2019-05-18
33449161,21499885,1,gdl_jrs_msg_parse,2019-05-19
1249008846,646749891,3,gdl_jrs_msg_parse,2019-05-19
154522539,101157710,4,gdl_jrs_msg_parse,2019-05-19
55554580,38779377,2,gdl_jrs_msg_parse,2019-05-19
35570111,23131966,1,gdl_jrs_msg_parse,2019-05-20
1667121068,800420914,3,gdl_jrs_msg_parse,2019-05-20
161283919,104110224,4,gdl_jrs_msg_parse,2019-05-20
68384049,49275255,2,gdl_jrs_msg_parse,2019-05-20
66578836,46298402,2,gdl_jrs_msg_parse,2019-05-21
1525217388,718148643,3,gdl_jrs_msg_parse,2019-05-21
36151050,22486972,1,gdl_jrs_msg_parse,2019-05-21
159818166,102305831,4,gdl_jrs_msg_parse,2019-05-21
30620053,18673040,1,gdl_jrs_msg_parse,2019-05-22
1480178030,700913572,3,gdl_jrs_msg_parse,2019-05-22
157432753,101105085,4,gdl_jrs_msg_parse,2019-05-22
63529294,44323497,2,gdl_jrs_msg_parse,2019-05-22
31841774,20026582,1,gdl_jrs_msg_parse,2019-05-23
1425774071,689792729,3,gdl_jrs_msg_parse,2019-05-23
152127085,96955743,4,gdl_jrs_msg_parse,2019-05-23
64440857,46215326,2,gdl_jrs_msg_parse,2019-05-23
70981124,51046851,2,gdl_jrs_msg_parse,2019-05-24
182934234,120614743,4,gdl_jrs_msg_parse,2019-05-24
29296678,16600569,1,gdl_jrs_msg_parse,2019-05-24
1574577809,719666355,3,gdl_jrs_msg_parse,2019-05-24
60420852,43444281,2,gdl_jrs_msg_parse,2019-05-25
36391348,23296237,1,gdl_jrs_msg_parse,2019-05-25
158973122,100851545,4,gdl_jrs_msg_parse,2019-05-25
1316490628,671497381,3,gdl_jrs_msg_parse,2019-05-25
56451053,40809645,2,gdl_jrs_msg_parse,2019-05-26
35732961,23489057,1,gdl_jrs_msg_parse,2019-05-26
141519497,91787054,4,gdl_jrs_msg_parse,2019-05-26
1157245721,596748001,3,gdl_jrs_msg_parse,2019-05-26
61680078,44849672,2,gdl_jrs_msg_parse,2019-05-27
34340214,23067719,1,gdl_jrs_msg_parse,2019-05-27
1425421461,711453824,3,gdl_jrs_msg_parse,2019-05-27
151114470,100398503,4,gdl_jrs_msg_parse,2019-05-27
30882495,19977592,1,gdl_jrs_msg_parse,2019-05-28
1455201163,724699250,3,gdl_jrs_msg_parse,2019-05-28
160489153,106530051,4,gdl_jrs_msg_parse,2019-05-28
61536128,44494542,2,gdl_jrs_msg_parse,2019-05-28
1364217109,658534885,3,gdl_jrs_msg_parse,2019-05-30
172390120,116864805,4,gdl_jrs_msg_parse,2019-05-30
58960995,41852538,2,gdl_jrs_msg_parse,2019-05-30
33396849,21741523,1,gdl_jrs_msg_parse,2019-05-30
60945615,38808115,1,gdl_jrs_msg_parse,2019-06-01
1422575214,667477229,3,gdl_jrs_msg_parse,2019-06-01
160357670,101926231,4,gdl_jrs_msg_parse,2019-06-01
85972463,57263460,2,gdl_jrs_msg_parse,2019-06-01
73803113,51779900,2,gdl_jrs_msg_parse,2019-06-02
1257097082,618522532,3,gdl_jrs_msg_parse,2019-06-02
60749248,46497707,1,gdl_jrs_msg_parse,2019-06-02
165075913,105516437,4,gdl_jrs_msg_parse,2019-06-02
1645046078,755169536,3,gdl_jrs_msg_parse,2019-06-03
52627385,38892551,1,gdl_jrs_msg_parse,2019-06-03
169902076,111318291,4,gdl_jrs_msg_parse,2019-06-03
77609457,54312379,2,gdl_jrs_msg_parse,2019-06-03
41318075,26571738,1,gdl_jrs_msg_parse,2019-06-04
1527120537,715641424,3,gdl_jrs_msg_parse,2019-06-04
166541294,108588370,4,gdl_jrs_msg_parse,2019-06-04
72666721,50946650,2,gdl_jrs_msg_parse,2019-06-04
71422276,50448716,2,gdl_jrs_msg_parse,2019-06-05
179713739,119964904,4,gdl_jrs_msg_parse,2019-06-05
46698559,31283225,1,gdl_jrs_msg_parse,2019-06-05
1701204986,783353534,3,gdl_jrs_msg_parse,2019-06-05
48501741,34268445,1,gdl_jrs_msg_parse,2019-06-06
1808346379,807451000,3,gdl_jrs_msg_parse,2019-06-06
193698887,132718752,4,gdl_jrs_msg_parse,2019-06-06
79924937,59186510,2,gdl_jrs_msg_parse,2019-06-06
42311504,25961626,1,gdl_jrs_msg_parse,2019-06-07
1441038981,712106973,3,gdl_jrs_msg_parse,2019-06-07
152547012,101427227,4,gdl_jrs_msg_parse,2019-06-07
65036543,45098842,2,gdl_jrs_msg_parse,2019-06-07
56286544,39645795,2,gdl_jrs_msg_parse,2019-06-09
135163435,84815076,4,gdl_jrs_msg_parse,2019-06-09
38918849,23766421,1,gdl_jrs_msg_parse,2019-06-09
1290559125,658024589,3,gdl_jrs_msg_parse,2019-06-09
62726325,43618913,2,gdl_jrs_msg_parse,2019-06-10
37239868,21493139,1,gdl_jrs_msg_parse,2019-06-10
1666870214,792763998,3,gdl_jrs_msg_parse,2019-06-10
175668320,116448414,4,gdl_jrs_msg_parse,2019-06-10
63804887,46523044,2,gdl_jrs_msg_parse,2019-06-11
38680763,27429500,1,gdl_jrs_msg_parse,2019-06-11
1619707003,764004100,3,gdl_jrs_msg_parse,2019-06-11
166597212,111622352,4,gdl_jrs_msg_parse,2019-06-11
35618760,23676486,1,gdl_jrs_msg_parse,2019-06-12
1583349849,752319278,3,gdl_jrs_msg_parse,2019-06-12
173415455,120130323,4,gdl_jrs_msg_parse,2019-06-12
59547915,42263848,2,gdl_jrs_msg_parse,2019-06-12
35433099,21719446,1,gdl_jrs_msg_parse,2019-06-13
152034639,101960015,4,gdl_jrs_msg_parse,2019-06-13
58750540,41494254,2,gdl_jrs_msg_parse,2019-06-13
1480384189,699903234,3,gdl_jrs_msg_parse,2019-06-13
33574309,19681747,1,gdl_jrs_msg_parse,2019-06-15
1515088874,709754583,3,gdl_jrs_msg_parse,2019-06-15
300408783,194947148,4,gdl_jrs_msg_parse,2019-06-15
62592117,45218364,2,gdl_jrs_msg_parse,2019-06-15
52576035,37141140,2,gdl_jrs_msg_parse,2019-06-16
148458125,96682952,4,gdl_jrs_msg_parse,2019-06-16
43184342,26343769,1,gdl_jrs_msg_parse,2019-06-16
1350173923,665618192,3,gdl_jrs_msg_parse,2019-06-16
57692247,40859020,2,gdl_jrs_msg_parse,2019-06-17
35416546,20708838,1,gdl_jrs_msg_parse,2019-06-17
233724513,156653679,4,gdl_jrs_msg_parse,2019-06-17
1587259066,744316179,3,gdl_jrs_msg_parse,2019-06-17
51709758,32019250,1,gdl_jrs_msg_parse,2019-06-18
1683071152,733510224,3,gdl_jrs_msg_parse,2019-06-18
210741087,138566786,4,gdl_jrs_msg_parse,2019-06-18
64151943,45609454,2,gdl_jrs_msg_parse,2019-06-18
58533667,41493386,2,gdl_jrs_msg_parse,2019-06-19
154955170,101044733,4,gdl_jrs_msg_parse,2019-06-19
32838565,20999943,1,gdl_jrs_msg_parse,2019-06-19
1466296800,683453568,3,gdl_jrs_msg_parse,2019-06-19
1590130243,742883782,3,gdl_jrs_msg_parse,2019-06-20
187067206,126043873,4,gdl_jrs_msg_parse,2019-06-20
60870450,43125633,2,gdl_jrs_msg_parse,2019-06-20
35254041,23339490,1,gdl_jrs_msg_parse,2019-06-20
45321563,30687985,1,gdl_jrs_msg_parse,2019-06-21
1614199168,741395057,3,gdl_jrs_msg_parse,2019-06-21
184955885,123821900,4,gdl_jrs_msg_parse,2019-06-21
72992424,52467854,2,gdl_jrs_msg_parse,2019-06-21
75311162,49327370,1,gdl_jrs_msg_parse,2020-02-02
2089744032,847491836,3,gdl_jrs_msg_parse,2020-02-02
354241694,265503805,4,gdl_jrs_msg_parse,2020-02-02
87663853,58353602,2,gdl_jrs_msg_parse,2020-02-02
111854039,64394695,1,gdl_jrs_msg_parse,2020-02-03
2062961466,853847606,3,gdl_jrs_msg_parse,2020-02-03
249462643,166405056,4,gdl_jrs_msg_parse,2020-02-03
95453870,68043937,2,gdl_jrs_msg_parse,2020-02-03
86443084,59729212,2,gdl_jrs_msg_parse,2020-02-04
311038261,208554582,4,gdl_jrs_msg_parse,2020-02-04
1996003987,829756930,3,gdl_jrs_msg_parse,2020-02-04
55517776,36426081,1,gdl_jrs_msg_parse,2020-02-04
94736105,65176283,2,gdl_jrs_msg_parse,2020-02-05
246879016,161429072,4,gdl_jrs_msg_parse,2020-02-05
1889054397,766090401,3,gdl_jrs_msg_parse,2020-02-05
119450241,88139425,1,gdl_jrs_msg_parse,2020-02-05
84455779,60775924,2,gdl_jrs_msg_parse,2020-02-06
278944168,177954539,4,gdl_jrs_msg_parse,2020-02-06
1999870554,823651942,3,gdl_jrs_msg_parse,2020-02-06
74449868,47241532,1,gdl_jrs_msg_parse,2020-02-06
66112349,41082637,1,gdl_jrs_msg_parse,2020-02-07
2304775256,944119715,3,gdl_jrs_msg_parse,2020-02-07
378879305,239442584,4,gdl_jrs_msg_parse,2020-02-07
73569037,47370509,2,gdl_jrs_msg_parse,2020-02-07
77300997,55825858,2,gdl_jrs_msg_parse,2020-02-08
364460650,237246845,4,gdl_jrs_msg_parse,2020-02-08
2423787390,938018457,3,gdl_jrs_msg_parse,2020-02-08
64705358,40219591,1,gdl_jrs_msg_parse,2020-02-08
108972707,81079493,1,gdl_jrs_msg_parse,2020-02-09
2347639432,923063926,3,gdl_jrs_msg_parse,2020-02-09
83603104,58616662,2,gdl_jrs_msg_parse,2020-02-09
255146504,168605038,4,gdl_jrs_msg_parse,2020-02-09
2461272099,998859620,3,gdl_jrs_msg_parse,2020-02-10
66120900,42878777,1,gdl_jrs_msg_parse,2020-02-10
74555873,49125590,2,gdl_jrs_msg_parse,2020-02-10
272016682,184810149,4,gdl_jrs_msg_parse,2020-02-10
52382801,32122966,1,gdl_jrs_msg_parse,2020-02-11
2139716222,908849771,3,gdl_jrs_msg_parse,2020-02-11
