var,date_start,date_end,psi,taub
live__7_amount_cnt_3m,2019-07-01,2019-08-01,1.050862591452102e-07,1.0
live__7_amount_cnt_1m,2019-07-01,2019-08-01,2.401358030882259e-06,0.8416254115301732
live__6_cnt_3m,2019-07-01,2019-08-01,1.0428990137364072e-06,0.9999999999999999
live__6_cnt_1m,2019-07-01,2019-08-01,1.4787350602800328e-05,0.9545454545454546
live__6_amount_sum_3m,2019-07-01,2019-08-01,1.8947636968764198e-06,0.911111111111111
live__6_amount_sum_1m,2019-07-01,2019-08-01,2.6970715849537942e-05,0.28888888888888886
live__6_amount_cnt_3m,2019-07-01,2019-08-01,3.903181086662475e-08,1.0
live__6_amount_cnt_1m,2019-07-01,2019-08-01,8.389637205336438e-06,0.9555555555555554
live__1_cnt_3m,2019-07-01,2019-08-01,0.00038104171722482346,0.9555555555555554
live__1_cnt_1m,2019-07-01,2019-08-01,0.0018413126881456614,0.9545454545454546
law__29_cnt_6m,2019-07-01,2019-08-01,8.735171610665198e-06,1.0
law__29_cnt_3m,2019-07-01,2019-08-01,9.173124619437237e-06,0.9999999999999999
law__29_cnt_1m,2019-07-01,2019-08-01,1.1485087371148434e-06,1.0
invest__1_cnt_1m,2019-07-01,2019-08-01,1.3793316498888792,0.6123724356957946
invest__127_cnt_1m,2019-07-01,2019-08-01,0.0028087939763941617,0.6363636363636364
invest__126_cnt_1m,2019-07-01,2019-08-01,7.34227011336168e-18,1.0
invest__126_amount_sum_1m,2019-07-01,2019-08-01,7.34227011336168e-18,1.0
invest__126_amount_cnt_1m,2019-07-01,2019-08-01,7.34227011336168e-18,1.0
invest__125_cnt_1m,2019-07-01,2019-08-01,0.03535335157496895,0.8974358974358975
invest__125_amount_sum_1m,2019-07-01,2019-08-01,0.00418422604470751,0.19999999999999998
invest__125_amount_cnt_1m,2019-07-01,2019-08-01,0.003489843457630477,1.0
invest__124_cnt_1m,2019-07-01,2019-08-01,0.010597829922626274,0.6123724356957946
invest__124_amount_sum_1m,2019-07-01,2019-08-01,0.0006074703642372171,0.6123724356957946
invest__124_amount_cnt_1m,2019-07-01,2019-08-01,0.0006018181901162933,0.6123724356957946
invest__123_cnt_1m,2019-07-01,2019-08-01,0.01681314339184559,0.9999999999999999
invest__123_amount_sum_1m,2019-07-01,2019-08-01,0.000310937922121947,0.5111111111111111
invest__123_amount_cnt_1m,2019-07-01,2019-08-01,1.3799500440600216e-05,0.9999999999999999
invest__122_cnt_1m,2019-07-01,2019-08-01,0.009042651249480312,0.9523809523809522
invest__122_amount_sum_1m,2019-07-01,2019-08-01,0.005272758441445018,0.6444444444444444
invest__122_amount_cnt_1m,2019-07-01,2019-08-01,0.00439459434806507,0.9090909090909091
invest__121_cnt_1m,2019-07-01,2019-08-01,0.17892937463531264,0.9545454545454546
hotel__7_cnt_6m,2019-07-01,2019-08-01,0.0017031737776378073,0.9523809523809522
hotel__7_cnt_1m,2019-07-01,2019-08-01,0.0024586155562276793,1.0
hotel__6_cnt_6m,2019-07-01,2019-08-01,0.0004746143713372182,1.0
hotel__6_cnt_1m,2019-07-01,2019-08-01,3.5167644491332587e-05,0.9487179487179487
hotel__27_cnt_6m,2019-07-01,2019-08-01,0.0038554306631564707,0.9999999999999999
hotel__27_cnt_1m,2019-07-01,2019-08-01,0.00047808160821278633,1.0
hotel__25_cnt_6m,2019-07-01,2019-08-01,0.0008224236587549668,1.0
hotel__25_cnt_1m,2019-07-01,2019-08-01,0.0007179060413516187,1.0
hotel__1_cnt_6m,2019-07-01,2019-08-01,0.004066304500815946,0.9555555555555554
hotel__1_cnt_1m,2019-07-01,2019-08-01,0.0008233045293062737,1.0
government__111_cnt_1m,2019-07-01,2019-08-01,0.029266336012994734,0.9047619047619047
gong_ji_jin__1_cnt_1m,2019-07-01,2019-08-01,3.400079239803416e-05,1.0
gong_ji_jin__17_cnt_1m,2019-07-01,2019-08-01,2.9447009219083355e-06,1.0
gong_ji_jin__15_cnt_1m,2019-07-01,2019-08-01,0.0001191539446107386,1.0
games__7_cnt_6m,2019-07-01,2019-08-01,1.8626833867989846e-05,0.9999999999999999
games__7_cnt_1m,2019-07-01,2019-08-01,1.3807710919273776e-05,1.0
games__7_amount_sum_6m,2019-07-01,2019-08-01,2.0632362726359367e-07,0.9555555555555554
games__7_amount_sum_1m,2019-07-01,2019-08-01,6.6930884474980855e-06,0.911111111111111
games__7_amount_cnt_6m,2019-07-01,2019-08-01,7.947177837541862e-08,1.0
games__7_amount_cnt_1m,2019-07-01,2019-08-01,4.579158214618158e-06,1.0
games__6_cnt_6m,2019-07-01,2019-08-01,0.00016955182433400526,0.9999999999999999
games__6_cnt_1m,2019-07-01,2019-08-01,0.07566551047994251,0.911111111111111
games__6_amount_sum_6m,2019-07-01,2019-08-01,0.00015907952101765953,0.9999999999999999
games__6_amount_sum_1m,2019-07-01,2019-08-01,0.08808789204220925,0.4222222222222222
games__6_amount_cnt_6m,2019-07-01,2019-08-01,0.00015959288359314157,1.0
games__6_amount_cnt_1m,2019-07-01,2019-08-01,0.07824267470787856,0.9999999999999999
games__1_cnt_6m,2019-07-01,2019-08-01,0.00337513860077379,0.9555555555555554
games__1_cnt_1m,2019-07-01,2019-08-01,2.2736114827869334e-05,1.0
express__83_cnt_6m,2019-07-01,2019-08-01,0.0005158882929686821,1.0
express__83_cnt_1m,2019-07-01,2019-08-01,1.8116063589113513e-06,1.0
express__82_cnt_6m,2019-07-01,2019-08-01,0.00449571521984541,0.9545454545454546
express__82_cnt_1m,2019-07-01,2019-08-01,0.005280030459270439,0.9545454545454546
express__81_cnt_6m,2019-07-01,2019-08-01,0.008136884826836215,0.9555555555555554
express__81_cnt_1m,2019-07-01,2019-08-01,0.00627546685844387,0.9999999999999999
express__7_cnt_6m,2019-07-01,2019-08-01,0.000494807930064227,1.0
express__7_cnt_1m,2019-07-01,2019-08-01,0.0008635146320952581,0.9523809523809522
express__6_cnt_6m,2019-07-01,2019-08-01,0.016758583984846833,0.8666666666666666
express__6_cnt_1m,2019-07-01,2019-08-01,0.03635959150483104,0.9555555555555554
express__1_cnt_6m,2019-07-01,2019-08-01,0.0016878743466040907,0.9555555555555554
express__1_cnt_1m,2019-07-01,2019-08-01,0.00018221773752274742,0.9999999999999999
edu_pay__7_cnt_3m,2019-07-01,2019-08-01,7.734378909034917e-05,1.0
edu_pay__7_cnt_1m,2019-07-01,2019-08-01,0.0001357705644749198,1.0
edu_pay__6_cnt_3m,2019-07-01,2019-08-01,0.0009404858258086621,0.8222222222222221
edu_pay__6_cnt_1m,2019-07-01,2019-08-01,0.00032000613002595887,0.8181818181818182
edu_pay__1_cnt_3m,2019-07-01,2019-08-01,8.86768542929768e-05,0.9999999999999999
edu_pay__1_cnt_1m,2019-07-01,2019-08-01,0.00010146502994136844,1.0
credit_card__62_cnt_6m,2019-07-01,2019-08-01,3.868288139364577e-06,1.0
credit_card__62_cnt_3m,2019-07-01,2019-08-01,3.1164647945790814e-05,1.0
credit_card__62_cnt_1m,2019-07-01,2019-08-01,0.0002433346212993908,1.0
credit_card__60_overdue2_6m,2019-07-01,2019-08-01,0.00034257272912390944,0.6444444444444444
credit_card__60_overdue2_3m,2019-07-01,2019-08-01,2.940751313579373e-05,0.9555555555555554
credit_card__60_overdue2_1m,2019-07-01,2019-08-01,2.284247297119292e-05,1.0
credit_card__60_overdue1_6m,2019-07-01,2019-08-01,0.0017751907534393327,0.9999999999999999
credit_card__60_overdue1_3m,2019-07-01,2019-08-01,0.0017392238832295325,0.9555555555555554
credit_card__60_overdue1_1m,2019-07-01,2019-08-01,0.0025904873788425756,0.9999999999999999
credit_card__60_orgcnt_6m,2019-07-01,2019-08-01,0.002339506108059938,0.911111111111111
credit_card__60_orgcnt_3m,2019-07-01,2019-08-01,0.0019997014328307487,0.9304842103984708
credit_card__60_orgcnt_1m,2019-07-01,2019-08-01,0.0023958396966578615,1.0
credit_card__60_cnt_6m,2019-07-01,2019-08-01,0.0018225506941717056,0.8666666666666666
credit_card__60_cnt_3m,2019-07-01,2019-08-01,0.0017037689726425366,0.9555555555555554
credit_card__60_cnt_1m,2019-07-01,2019-08-01,0.002410329646390691,0.9555555555555554
credit_card__60_amount_sum_6m,2019-07-01,2019-08-01,0.004239337616741382,0.4222222222222222
credit_card__60_amount_sum_3m,2019-07-01,2019-08-01,0.004341240545853397,0.37777777777777777
credit_card__60_amount_sum_1m,2019-07-01,2019-08-01,0.005465856056564638,0.1111111111111111
credit_card__59_cnt_6m,2019-07-01,2019-08-01,0.0009811224279604154,0.9090909090909091
credit_card__59_cnt_3m,2019-07-01,2019-08-01,0.0004639928880001843,0.9545454545454546
credit_card__59_cnt_1m,2019-07-01,2019-08-01,0.0016303425946392314,1.0
credit_card__59_amount_cnt_6m,2019-07-01,2019-08-01,3.575154286469811e-05,0.9487179487179487
credit_card__59_amount_cnt_3m,2019-07-01,2019-08-01,3.37298301403408e-05,0.9428571428571428
credit_card__59_amount_cnt_1m,2019-07-01,2019-08-01,5.9006787187257704e-05,1.0
credit_card__58_cnt_6m,2019-07-01,2019-08-01,0.00876242061337017,0.9555555555555554
credit_card__58_cnt_3m,2019-07-01,2019-08-01,0.008440132559474468,0.9555555555555554
credit_card__58_cnt_1m,2019-07-01,2019-08-01,0.01230598695609766,1.0
credit_card__56_cnt_6m,2019-07-01,2019-08-01,0.0010247307957739953,0.9999999999999999
credit_card__56_cnt_3m,2019-07-01,2019-08-01,0.0008344980908334669,0.9555555555555554
credit_card__56_cnt_1m,2019-07-01,2019-08-01,0.0015921274864490438,0.9545454545454546
credit_card__55_orgcnt_6m,2019-07-01,2019-08-01,0.03667449203909145,0.911111111111111
credit_card__55_orgcnt_3m,2019-07-01,2019-08-01,0.0382557342050786,0.9999999999999999
credit_card__55_orgcnt_1m,2019-07-01,2019-08-01,0.04019842349930979,1.0
credit_card__55_cnt_6m,2019-07-01,2019-08-01,0.030528582522443923,0.9999999999999999
credit_card__55_cnt_3m,2019-07-01,2019-08-01,0.032031769962639886,0.9555555555555554
credit_card__55_cnt_1m,2019-07-01,2019-08-01,0.04296330748781646,0.8222222222222221
credit_card__55_amount_sum_6m,2019-07-01,2019-08-01,0.007163473371652537,0.911111111111111
credit_card__55_amount_sum_3m,2019-07-01,2019-08-01,0.0073833990859248294,0.8222222222222221
credit_card__55_amount_sum_1m,2019-07-01,2019-08-01,0.009208916598369612,0.8666666666666666
credit_card__55_amount_max_6m,2019-07-01,2019-08-01,0.0072469930292531235,0.6
credit_card__55_amount_max_3m,2019-07-01,2019-08-01,0.007427075339047123,0.7777777777777777
credit_card__55_amount_max_1m,2019-07-01,2019-08-01,0.010064445241204195,0.8222222222222221
credit_card__55_amount_cnt_6m,2019-07-01,2019-08-01,0.007360798355225889,0.9999999999999999
credit_card__55_amount_cnt_3m,2019-07-01,2019-08-01,0.006892602396104102,0.9555555555555554
credit_card__55_amount_cnt_1m,2019-07-01,2019-08-01,0.011095523193160484,0.8222222222222221
credit_card__55_amount_big_6m,2019-07-01,2019-08-01,0.0028468098227634473,0.9999999999999999
credit_card__55_amount_big_3m,2019-07-01,2019-08-01,0.002231274961950061,0.9999999999999999
credit_card__55_amount_big_1m,2019-07-01,2019-08-01,0.0037086646101470414,0.9555555555555554
credit_card__54_cnt_6m,2019-07-01,2019-08-01,4.3644317318396505e-05,1.0
credit_card__54_cnt_3m,2019-07-01,2019-08-01,9.108744033915746e-05,1.0
credit_card__54_cnt_1m,2019-07-01,2019-08-01,0.00013745029831731308,1.0
credit_card__53_cnt_6m,2019-07-01,2019-08-01,0.00022198850285654132,1.0
credit_card__53_cnt_3m,2019-07-01,2019-08-01,0.00018338595576575717,1.0
credit_card__53_cnt_1m,2019-07-01,2019-08-01,0.0003199521045898431,1.0
credit_card__52_cnt_6m,2019-07-01,2019-08-01,5.0412825236660194e-05,1.0
credit_card__52_cnt_3m,2019-07-01,2019-08-01,3.594550191598678e-06,1.0
credit_card__52_cnt_1m,2019-07-01,2019-08-01,2.788928663505598e-05,1.0
credit_card__20_orgcnt_6m,2019-07-01,2019-08-01,0.01300645626184677,0.911111111111111
credit_card__20_orgcnt_3m,2019-07-01,2019-08-01,0.0067759050131487655,0.9999999999999999
credit_card__20_orgcnt_1m,2019-07-01,2019-08-01,0.010352202153155202,1.0
credit_card__20_cnt_6m,2019-07-01,2019-08-01,0.0014450597745968034,0.9555555555555554
credit_card__20_cnt_3m,2019-07-01,2019-08-01,0.00042200678940298335,0.9999999999999999
credit_card__20_cnt_1m,2019-07-01,2019-08-01,0.0009298946989164049,0.9999999999999999
credit_card__20_amount_sum_6m,2019-07-01,2019-08-01,0.001159216234455386,0.911111111111111
credit_card__20_amount_sum_3m,2019-07-01,2019-08-01,0.0005956795147363472,0.9555555555555554
credit_card__20_amount_sum_1m,2019-07-01,2019-08-01,0.0004760648813400962,0.911111111111111
credit_card__20_amount_min_6m,2019-07-01,2019-08-01,0.0014552018141315184,0.9999999999999999
credit_card__20_amount_min_3m,2019-07-01,2019-08-01,0.0010081901592025268,0.911111111111111
credit_card__20_amount_min_1m,2019-07-01,2019-08-01,0.0012281240288313248,0.8222222222222221
credit_card__20_amount_max_6m,2019-07-01,2019-08-01,0.001042679778864787,0.8666666666666666
credit_card__20_amount_max_3m,2019-07-01,2019-08-01,0.0004431067109191236,0.9999999999999999
credit_card__20_amount_max_1m,2019-07-01,2019-08-01,0.00048801417960621173,0.8666666666666666
credit_card__20_amount_cnt_6m,2019-07-01,2019-08-01,0.001734952512199086,0.9555555555555554
credit_card__20_amount_cnt_3m,2019-07-01,2019-08-01,0.001970909905963117,0.911111111111111
credit_card__20_amount_cnt_1m,2019-07-01,2019-08-01,0.0005111520778820486,1.0
credit_card__1_cnt_6m,2019-07-01,2019-08-01,0.011217068003219945,0.8222222222222221
credit_card__1_cnt_3m,2019-07-01,2019-08-01,0.011136479881917264,0.6888888888888888
credit_card__1_cnt_1m,2019-07-01,2019-08-01,0.012650740731989896,0.9555555555555554
chat__7_cnt_3m,2019-07-01,2019-08-01,4.397941273274121e-05,1.0
chat__7_cnt_1m,2019-07-01,2019-08-01,0.0003123214947992406,1.0
chat__7_amount_sum_3m,2019-07-01,2019-08-01,7.34227011336168e-18,1.0
chat__7_amount_sum_1m,2019-07-01,2019-08-01,7.34227011336168e-18,1.0
chat__7_amount_cnt_3m,2019-07-01,2019-08-01,7.34227011336168e-18,1.0
chat__7_amount_cnt_1m,2019-07-01,2019-08-01,7.34227011336168e-18,1.0
chat__6_cnt_3m,2019-07-01,2019-08-01,0.0021167170073724826,0.8666666666666666
chat__6_cnt_1m,2019-07-01,2019-08-01,0.0007601972068322356,0.9545454545454546
chat__6_amount_sum_3m,2019-07-01,2019-08-01,7.981576235899128e-05,0.9999999999999999
chat__6_amount_sum_1m,2019-07-01,2019-08-01,0.0001913012824173353,0.6444444444444444
chat__6_amount_cnt_3m,2019-07-01,2019-08-01,1.0494176533227904e-05,1.0
chat__6_amount_cnt_1m,2019-07-01,2019-08-01,9.324768442162267e-05,0.8974358974358975
chat__1_cnt_3m,2019-07-01,2019-08-01,3.9006419077082e-05,0.9999999999999999
chat__1_cnt_1m,2019-07-01,2019-08-01,0.00011450325837327048,0.9999999999999999
car__502_cnt_6m,2019-07-01,2019-08-01,2.687481858076736e-05,1.0
car__502_cnt_1m,2019-07-01,2019-08-01,7.372158873452485e-06,1.0
car__502_amount_sum_6m,2019-07-01,2019-08-01,6.849194683176414e-07,0.911111111111111
car__502_amount_sum_1m,2019-07-01,2019-08-01,5.618970712663461e-06,1.0
car__502_amount_cnt_6m,2019-07-01,2019-08-01,3.3978282975346416e-07,1.0
car__502_amount_cnt_1m,2019-07-01,2019-08-01,4.267860320673303e-06,1.0
car__501_cnt_6m,2019-07-01,2019-08-01,0.0014195423888206985,0.7333333333333333
car__501_cnt_1m,2019-07-01,2019-08-01,0.00025452957677425724,0.9545454545454546
car__501_amount_sum_6m,2019-07-01,2019-08-01,0.0002377215015767201,0.7333333333333333
car__501_amount_sum_1m,2019-07-01,2019-08-01,8.286481804852664e-05,0.7777777777777777
car__501_amount_cnt_6m,2019-07-01,2019-08-01,0.0006835006423012586,0.6
car__501_amount_cnt_1m,2019-07-01,2019-08-01,8.649308011952226e-05,1.0
car__1_cnt_6m,2019-07-01,2019-08-01,0.0011653576031916445,0.9555555555555554
car__1_cnt_1m,2019-07-01,2019-08-01,5.705226145842749e-05,0.9555555555555554
car__12_cnt_6m,2019-07-01,2019-08-01,0.00012506120238951272,0.9999999999999999
car__12_cnt_1m,2019-07-01,2019-08-01,5.301688493342262e-06,0.9545454545454546
car__11_cnt_6m,2019-07-01,2019-08-01,0.0012581343082520924,1.0
car__11_cnt_1m,2019-07-01,2019-08-01,0.0010927036324951326,0.9523809523809522
business_insurance__33_cnt_1m,2019-07-01,2019-08-01,0.0001844309969774533,0.911111111111111
business_insurance__32_cnt_1m,2019-07-01,2019-08-01,0.0021188348035990883,1.0
business_insurance__32_amount_sum_1m,2019-07-01,2019-08-01,0.0036795676172974466,0.8666666666666666
business_insurance__32_amount_cnt_1m,2019-07-01,2019-08-01,0.003655695372097219,0.9636241116594314
business_insurance__31_cnt_1m,2019-07-01,2019-08-01,0.38835235462000833,0.6123724356957946
business_insurance__31_amount_sum_1m,2019-07-01,2019-08-01,0.061289331001242696,0.6123724356957946
business_insurance__31_amount_cnt_1m,2019-07-01,2019-08-01,0.06001949115551816,0.6123724356957946
business_insurance__1_cnt_1m,2019-07-01,2019-08-01,0.0025317454557355957,1.0
bank_budget__24_cnt_6m,2019-07-01,2019-08-01,4.5439375723759955e-06,1.0
bank_budget__24_cnt_3m,2019-07-01,2019-08-01,0.0006281471698966158,1.0
bank_budget__24_cnt_1m,2019-07-01,2019-08-01,0.0036058963869172638,0.8974358974358975
bank_budget__24_amount_sum_6m,2019-07-01,2019-08-01,4.732921545020672e-06,0.911111111111111
bank_budget__24_amount_sum_3m,2019-07-01,2019-08-01,3.475092196235323e-06,0.8666666666666666
bank_budget__24_amount_sum_1m,2019-07-01,2019-08-01,8.083234835181681e-06,0.7777777777777777
bank_budget__24_amount_min_6m,2019-07-01,2019-08-01,1.8848358813166173e-06,0.8666666666666666
bank_budget__24_amount_min_3m,2019-07-01,2019-08-01,7.4307412145585704e-06,0.9555555555555554
bank_budget__24_amount_min_1m,2019-07-01,2019-08-01,1.0011136357304985e-05,0.4666666666666666
bank_budget__24_amount_max_6m,2019-07-01,2019-08-01,2.228366020737933e-06,0.8666666666666666
bank_budget__24_amount_max_3m,2019-07-01,2019-08-01,8.202776897671106e-06,0.8222222222222221
bank_budget__24_amount_max_1m,2019-07-01,2019-08-01,8.579600348376355e-06,0.6
bank_budget__24_amount_cnt_6m,2019-07-01,2019-08-01,1.6484985491035516e-06,1.0
bank_budget__24_amount_cnt_3m,2019-07-01,2019-08-01,2.9716737864231555e-06,1.0
bank_budget__24_amount_cnt_1m,2019-07-01,2019-08-01,3.32286954983628e-07,1.0
bank_budget__23_cnt_6m,2019-07-01,2019-08-01,0.008473595867401167,0.9999999999999999
bank_budget__23_cnt_3m,2019-07-01,2019-08-01,0.005350562247279417,0.9555555555555554
bank_budget__23_cnt_1m,2019-07-01,2019-08-01,0.011078378634986017,0.911111111111111
bank_budget__23_amount_min_6m,2019-07-01,2019-08-01,0.003045049168909073,0.8666666666666666
bank_budget__23_amount_min_3m,2019-07-01,2019-08-01,0.0018009173589526952,0.9555555555555554
bank_budget__23_amount_min_1m,2019-07-01,2019-08-01,0.0031984445537933913,0.7333333333333333
bank_budget__23_amount_max_6m,2019-07-01,2019-08-01,0.0013616492243523032,0.9999999999999999
bank_budget__23_amount_max_3m,2019-07-01,2019-08-01,0.0005294695846371415,0.9999999999999999
bank_budget__23_amount_max_1m,2019-07-01,2019-08-01,0.0014850121958745672,0.9999999999999999
bank_budget__22_orgcnt_6m,2019-07-01,2019-08-01,0.013081637553693494,0.9999999999999999
bank_budget__22_orgcnt_3m,2019-07-01,2019-08-01,0.0003612341216650563,0.9999999999999999
bank_budget__22_orgcnt_1m,2019-07-01,2019-08-01,0.0010944609565496945,0.9999999999999999
bank_budget__22_cnt_6m,2019-07-01,2019-08-01,0.0024283499994649216,0.9999999999999999
bank_budget__22_cnt_3m,2019-07-01,2019-08-01,2.0066409008499613e-05,0.9999999999999999
bank_budget__22_cnt_1m,2019-07-01,2019-08-01,0.0005521277336216087,0.9999999999999999
bank_budget__22_amount_sum_6m,2019-07-01,2019-08-01,0.0014151518132722897,0.9999999999999999
bank_budget__22_amount_sum_3m,2019-07-01,2019-08-01,0.00029378364517957734,0.9555555555555554
bank_budget__22_amount_sum_1m,2019-07-01,2019-08-01,0.00036211908862454666,0.9555555555555554
bank_budget__22_amount_max_6m,2019-07-01,2019-08-01,0.0008337298903487248,0.9555555555555554
bank_budget__22_amount_max_3m,2019-07-01,2019-08-01,0.00036948815266962,0.911111111111111
bank_budget__22_amount_max_1m,2019-07-01,2019-08-01,0.00022480164175400855,0.9555555555555554
bank_budget__22_amount_cnt_6m,2019-07-01,2019-08-01,0.0016035330861431571,0.9555555555555554
bank_budget__22_amount_cnt_3m,2019-07-01,2019-08-01,9.170306010609686e-05,0.9999999999999999
bank_budget__22_amount_cnt_1m,2019-07-01,2019-08-01,0.0006539631217356053,0.9555555555555554
bank_budget__22_amount_big_6m,2019-07-01,2019-08-01,0.0012779205845177641,0.9999999999999999
bank_budget__22_amount_big_3m,2019-07-01,2019-08-01,2.1856327584138284e-05,0.9999999999999999
bank_budget__22_amount_big_1m,2019-07-01,2019-08-01,0.00015522319588675857,0.9999999999999999
bank_budget__21_orgcnt_6m,2019-07-01,2019-08-01,0.010935558485743398,0.9555555555555554
bank_budget__21_orgcnt_3m,2019-07-01,2019-08-01,0.0004928995344893007,0.9555555555555554
bank_budget__21_orgcnt_1m,2019-07-01,2019-08-01,0.00048345995384110413,1.0
bank_budget__21_cnt_6m,2019-07-01,2019-08-01,0.003080830629056071,0.9555555555555554
bank_budget__21_cnt_3m,2019-07-01,2019-08-01,0.0002647510291167544,0.9999999999999999
bank_budget__21_cnt_1m,2019-07-01,2019-08-01,2.608212183058733e-05,0.9999999999999999
bank_budget__21_amount_sum_6m,2019-07-01,2019-08-01,0.0014697956210603285,0.911111111111111
bank_budget__21_amount_sum_3m,2019-07-01,2019-08-01,5.466443823399125e-05,0.9999999999999999
bank_budget__21_amount_sum_1m,2019-07-01,2019-08-01,0.0004909585596376164,0.9555555555555554
bank_budget__21_amount_max_6m,2019-07-01,2019-08-01,0.000799179839372397,0.911111111111111
bank_budget__21_amount_max_3m,2019-07-01,2019-08-01,3.5180428407893035e-05,0.9999999999999999
bank_budget__21_amount_max_1m,2019-07-01,2019-08-01,0.0006186716329798969,0.8666666666666666
bank_budget__21_amount_cnt_6m,2019-07-01,2019-08-01,0.0025388626544702625,0.9555555555555554
bank_budget__21_amount_cnt_3m,2019-07-01,2019-08-01,6.381249204672012e-05,0.9999999999999999
bank_budget__21_amount_cnt_1m,2019-07-01,2019-08-01,7.279805427859624e-05,0.9999999999999999
bank_budget__21_amount_big_6m,2019-07-01,2019-08-01,0.001861199517739623,0.9999999999999999
bank_budget__21_amount_big_3m,2019-07-01,2019-08-01,7.145733881630545e-05,0.9999999999999999
bank_budget__21_amount_big_1m,2019-07-01,2019-08-01,1.5481943777868464e-05,0.9555555555555554
bank_budget__1_cnt_6m,2019-07-01,2019-08-01,0.003127751465807113,0.9555555555555554
bank_budget__1_cnt_3m,2019-07-01,2019-08-01,3.316552867649669e-05,0.9999999999999999
bank_budget__1_cnt_1m,2019-07-01,2019-08-01,0.0003931222698515657,0.9999999999999999
airplane__7_cnt_6m,2019-07-01,2019-08-01,0.00012384529323723964,1.0
airplane__7_cnt_1m,2019-07-01,2019-08-01,0.00019804974743110757,1.0
airplane__7_amount_sum_6m,2019-07-01,2019-08-01,9.265937873000245e-05,0.4666666666666666
airplane__7_amount_sum_1m,2019-07-01,2019-08-01,0.0001400989372655826,0.4222222222222222
airplane__7_amount_cnt_6m,2019-07-01,2019-08-01,7.882529762336212e-05,1.0
airplane__7_amount_cnt_1m,2019-07-01,2019-08-01,0.00011540974169137315,1.0
airplane__6_cnt_6m,2019-07-01,2019-08-01,0.00014109611370546828,1.0
airplane__6_cnt_1m,2019-07-01,2019-08-01,5.557063114666388e-05,1.0
airplane__6_amount_sum_6m,2019-07-01,2019-08-01,3.8360601882375406e-05,0.9555555555555554
airplane__6_amount_sum_1m,2019-07-01,2019-08-01,8.464740265579945e-05,0.7333333333333333
airplane__6_amount_cnt_6m,2019-07-01,2019-08-01,2.2625272359456322e-05,1.0
airplane__6_amount_cnt_1m,2019-07-01,2019-08-01,7.24939887473698e-06,1.0
airplane__2_cnt_6m,2019-07-01,2019-08-01,0.00021099727293512436,1.0
airplane__2_cnt_1m,2019-07-01,2019-08-01,0.00015146590094850006,1.0
airplane__1_cnt_6m,2019-07-01,2019-08-01,0.00045118878456337964,0.9999999999999999
airplane__1_cnt_1m,2019-07-01,2019-08-01,0.00019394907978023888,1.0
yys__20_cnt_6m,2019-07-01,2019-08-01,0.04343075368844189,0.8222222222222221
yys__20_cnt_1m,2019-07-01,2019-08-01,0.013205595452511999,1.0
yys__20_amount_sum_6m,2019-07-01,2019-08-01,0.013778242148639477,0.911111111111111
yys__20_amount_sum_1m,2019-07-01,2019-08-01,0.011547812018343527,0.9555555555555554
yys__20_amount_cnt_6m,2019-07-01,2019-08-01,0.10858407159227154,0.8222222222222221
yys__20_amount_cnt_1m,2019-07-01,2019-08-01,0.013972572410800629,0.911111111111111
yys__1_cnt_6m,2019-07-01,2019-08-01,0.0059175823600262235,0.9999999999999999
yys__1_cnt_1m,2019-07-01,2019-08-01,0.0004890639865642428,1.0
yys__16_cnt_6m,2019-07-01,2019-08-01,0.009557465312834447,0.9555555555555554
yys__16_cnt_1m,2019-07-01,2019-08-01,0.008299284171816527,1.0
yys__16_amount_sum_6m,2019-07-01,2019-08-01,0.0027044056039736562,0.9555555555555554
yys__16_amount_sum_1m,2019-07-01,2019-08-01,0.0019867444451414475,0.911111111111111
yys__16_amount_cnt_6m,2019-07-01,2019-08-01,0.003926887017239144,0.911111111111111
yys__16_amount_cnt_1m,2019-07-01,2019-08-01,0.0022079395551132803,1.0
yys__15_cnt_6m,2019-07-01,2019-08-01,0.14558563769403346,0.9999999999999999
yys__15_cnt_1m,2019-07-01,2019-08-01,0.34372105156723387,0.9555555555555554
yys__15_amount_sum_6m,2019-07-01,2019-08-01,0.10810422281472366,0.9555555555555554
yys__15_amount_sum_1m,2019-07-01,2019-08-01,0.2443079295719766,0.8222222222222221
yys__15_amount_max_6m,2019-07-01,2019-08-01,0.1193771374480668,0.911111111111111
yys__15_amount_max_1m,2019-07-01,2019-08-01,0.22903330693825436,0.8666666666666666
yys__15_amount_cnt_6m,2019-07-01,2019-08-01,0.10913012861034917,0.9555555555555554
yys__15_amount_cnt_1m,2019-07-01,2019-08-01,0.25053617049324206,0.9555555555555554
yi_bao__1_cnt_1m,2019-07-01,2019-08-01,7.34227011336168e-18,1.0
yi_bao__17_cnt_1m,2019-07-01,2019-08-01,7.34227011336168e-18,1.0
yi_bao__15_cnt_1m,2019-07-01,2019-08-01,7.34227011336168e-18,1.0
train__7_cnt_6m,2019-07-01,2019-08-01,0.00043346182870055816,1.0
train__7_cnt_1m,2019-07-01,2019-08-01,0.00039730285817531476,1.0
train__7_amount_sum_6m,2019-07-01,2019-08-01,0.00010450562320583144,0.911111111111111
train__7_amount_sum_1m,2019-07-01,2019-08-01,2.2960503820084817e-05,0.8222222222222221
train__7_amount_cnt_6m,2019-07-01,2019-08-01,9.432004601551035e-05,0.9555555555555554
