var,date_start,date_end,psi,taub
loan__138_petty_cnt_7d,2019-03-04,2019-03-11,2.708183592864466e-06,1.0
loan__138_petty_cnt_15d,2019-03-04,2019-03-11,3.854328728884553e-05,1.0
loan__138_little_cnt_7d,2019-03-04,2019-03-11,2.8559493554393823e-08,1.0
loan__138_little_cnt_15d,2019-03-04,2019-03-11,3.7216456274494976e-08,0.8401680504168059
loan__138_finance_cnt_7d,2019-03-04,2019-03-11,4.099787864087217e-09,1.0
loan__138_finance_cnt_15d,2019-03-04,2019-03-11,8.021304789873362e-08,0.9258200997725515
loan__138_cnt_7d,2019-03-04,2019-03-11,2.601896916381676e-06,1.0
loan__138_cnt_15d,2019-03-04,2019-03-11,3.840783441381285e-05,1.0
loan__137_strong_overdue2_7d,2019-03-04,2019-03-11,2.64520175932878e-07,0.6666666666666669
loan__137_strong_overdue2_15d,2019-03-04,2019-03-11,2.160077351313093e-07,0.819891591749923
loan__137_strong_overdue1_7d,2019-03-04,2019-03-11,4.903664971723252e-07,1.0
loan__137_strong_overdue1_15d,2019-03-04,2019-03-11,1.171887688703356e-06,1.0
loan__137_strong_orgcnt_7d,2019-03-04,2019-03-11,1.8083348299962137e-07,1.0
loan__137_strong_orgcnt_15d,2019-03-04,2019-03-11,5.406336559809934e-07,1.0
loan__137_strong_cnt_7d,2019-03-04,2019-03-11,5.708675359370956e-07,1.0
loan__137_strong_cnt_15d,2019-03-04,2019-03-11,1.1373837500207464e-06,1.0
loan__137_strong_amount_sum_7d,2019-03-04,2019-03-11,6.9486725885309145e-06,0.5111111111111111
loan__137_strong_amount_sum_15d,2019-03-04,2019-03-11,8.891253057658103e-07,0.9999999999999999
loan__137_stages_overdue2_7d,2019-03-04,2019-03-11,2.1218473095110227e-06,0.9128709291752768
loan__137_stages_overdue2_15d,2019-03-04,2019-03-11,1.0803457114153126e-05,0.9473309334313418
loan__137_stages_overdue1_7d,2019-03-04,2019-03-11,1.7129814858954948e-05,0.9555555555555554
loan__137_stages_overdue1_15d,2019-03-04,2019-03-11,6.759162323634958e-05,0.9545454545454546
loan__137_stages_orgcnt_7d,2019-03-04,2019-03-11,3.367926117388248e-06,1.0
loan__137_stages_orgcnt_15d,2019-03-04,2019-03-11,5.1651377669466166e-05,1.0
loan__137_stages_cnt_7d,2019-03-04,2019-03-11,1.6882535235939566e-05,0.9555555555555554
loan__137_stages_cnt_15d,2019-03-04,2019-03-11,7.117706725620129e-05,0.9090909090909091
loan__137_stages_amount_sum_7d,2019-03-04,2019-03-11,4.578590930304615e-06,0.911111111111111
loan__137_stages_amount_sum_15d,2019-03-04,2019-03-11,3.0862232837576094e-05,0.9555555555555554
loan__137_petty_overdue2_7d,2019-03-04,2019-03-11,0.00023687792684127574,0.9999999999999999
loan__137_petty_overdue2_15d,2019-03-04,2019-03-11,0.0005698651434481463,0.9545454545454546
loan__137_petty_overdue1_7d,2019-03-04,2019-03-11,0.00022431999317039668,0.911111111111111
loan__137_petty_overdue1_15d,2019-03-04,2019-03-11,0.0006539866931735677,0.9555555555555554
loan__137_petty_orgcnt_7d,2019-03-04,2019-03-11,0.00021325118594406952,1.0
loan__137_petty_orgcnt_15d,2019-03-04,2019-03-11,0.00067009426643012,1.0
loan__137_petty_cnt_7d,2019-03-04,2019-03-11,0.00040541203165511463,0.9555555555555554
loan__137_petty_cnt_15d,2019-03-04,2019-03-11,0.0010920398334329509,0.911111111111111
loan__137_petty_amount_sum_7d,2019-03-04,2019-03-11,0.00039105377540277577,0.911111111111111
loan__137_petty_amount_sum_15d,2019-03-04,2019-03-11,0.000759741572891775,0.8666666666666666
loan__137_overdue2_7d,2019-03-04,2019-03-11,0.0002410625703435634,1.0
loan__137_overdue2_15d,2019-03-04,2019-03-11,0.0006204570018411833,0.9999999999999999
loan__137_overdue1_7d,2019-03-04,2019-03-11,0.0002832663281540897,0.9999999999999999
loan__137_overdue1_15d,2019-03-04,2019-03-11,0.0009758025100020254,0.9555555555555554
loan__137_orgcnt_7d,2019-03-04,2019-03-11,0.00023096586900909978,1.0
loan__137_orgcnt_15d,2019-03-04,2019-03-11,0.0009156755581605537,0.9999999999999999
loan__137_little_overdue2_7d,2019-03-04,2019-03-11,4.7387581689081745e-06,1.0
loan__137_little_overdue2_15d,2019-03-04,2019-03-11,1.681192154096392e-05,0.9523809523809522
loan__137_little_overdue1_7d,2019-03-04,2019-03-11,8.569556596938827e-06,0.9545454545454546
loan__137_little_overdue1_15d,2019-03-04,2019-03-11,5.0458932100740285e-05,0.9304842103984708
loan__137_little_orgcnt_7d,2019-03-04,2019-03-11,5.124042769499664e-06,0.9258200997725515
loan__137_little_orgcnt_15d,2019-03-04,2019-03-11,5.171495506786635e-05,0.9258200997725515
loan__137_little_cnt_7d,2019-03-04,2019-03-11,1.224869246034111e-05,1.0
loan__137_little_cnt_15d,2019-03-04,2019-03-11,6.375835435213671e-05,0.9304842103984708
loan__137_little_amount_sum_7d,2019-03-04,2019-03-11,8.3813982677017e-06,0.7777777777777777
loan__137_little_amount_sum_15d,2019-03-04,2019-03-11,3.251234319447048e-05,0.8666666666666666
loan__137_finance_overdue2_7d,2019-03-04,2019-03-11,3.158659936290065e-05,0.9304842103984708
loan__137_finance_overdue2_15d,2019-03-04,2019-03-11,7.668299431396663e-05,0.8539864924534399
loan__137_finance_overdue1_7d,2019-03-04,2019-03-11,0.00010764792660698845,0.9999999999999999
loan__137_finance_overdue1_15d,2019-03-04,2019-03-11,0.0003958441338109629,0.9999999999999999
loan__137_finance_orgcnt_7d,2019-03-04,2019-03-11,5.1661239417183e-05,0.9258200997725515
loan__137_finance_orgcnt_15d,2019-03-04,2019-03-11,0.00027098260327050876,1.0
loan__137_finance_cnt_7d,2019-03-04,2019-03-11,0.00012560178888189558,1.0
loan__137_finance_cnt_15d,2019-03-04,2019-03-11,0.0004282414685960045,0.911111111111111
loan__137_finance_amount_sum_7d,2019-03-04,2019-03-11,7.680075354984497e-05,0.9555555555555554
loan__137_finance_amount_sum_15d,2019-03-04,2019-03-11,0.0003000076028477949,0.9555555555555554
loan__137_cnt_7d,2019-03-04,2019-03-11,0.0004386319219780882,0.9999999999999999
loan__137_cnt_15d,2019-03-04,2019-03-11,0.0013786081335493815,0.9555555555555554
loan__137_amount_sum_7d,2019-03-04,2019-03-11,0.0003292935806459365,0.9999999999999999
