category_2,category_3,total_num,unique_num,table_name,dt
first_aid,105,111962,83561,gdl_jrs_msg_parse,2019-04-20
passtran,1,55980,43810,gdl_jrs_msg_parse,2019-04-20
passtran,9,26271,25071,gdl_jrs_msg_parse,2019-04-20
photograph,6,55,30,gdl_jrs_msg_parse,2019-04-20
room,9,1312057,1249443,gdl_jrs_msg_parse,2019-04-20
mother,0,126821,105708,gdl_jrs_msg_parse,2019-04-20
passtran,7,4344,3968,gdl_jrs_msg_parse,2019-04-20
report,0,30016,24534,gdl_jrs_msg_parse,2019-04-20
train,5,109738,97014,gdl_jrs_msg_parse,2019-04-20
credit_card,1,306430,184396,gdl_jrs_msg_parse,2019-04-20
medical,6,274319,212939,gdl_jrs_msg_parse,2019-04-20
photograph,1,2,2,gdl_jrs_msg_parse,2019-04-20
hotel,0,598736,476097,gdl_jrs_msg_parse,2019-04-20
electric,15,308072,276394,gdl_jrs_msg_parse,2019-04-20
taxi,6,2980491,2225467,gdl_jrs_msg_parse,2019-04-20
payinroom,9,3247281,2963489,gdl_jrs_msg_parse,2019-04-20
ship,0,12357,8748,gdl_jrs_msg_parse,2019-04-20
credit_card,55,1211274,899751,gdl_jrs_msg_parse,2019-04-20
water,9,193871,179147,gdl_jrs_msg_parse,2019-04-20
live,9,5301970,4918769,gdl_jrs_msg_parse,2019-04-20
tourism,6,1617542,1314442,gdl_jrs_msg_parse,2019-04-20
metro,1,1159,1115,gdl_jrs_msg_parse,2019-04-20
chat,1,5413087,4150745,gdl_jrs_msg_parse,2019-04-20
invest,122,501830,452722,gdl_jrs_msg_parse,2019-04-20
bank_budget,23,6499408,4350982,gdl_jrs_msg_parse,2019-04-20
passtran,2,10502,8965,gdl_jrs_msg_parse,2019-04-20
medical,9,14270190,13719008,gdl_jrs_msg_parse,2019-04-20
other_budget,41,69952107,53914444,gdl_jrs_msg_parse,2019-04-20
motion,6,26836,22480,gdl_jrs_msg_parse,2019-04-20
loan,54,535238,460328,gdl_jrs_msg_parse,2019-04-20
secondhand,13,13,11,gdl_jrs_msg_parse,2019-04-20
secondhand,11,1753,1472,gdl_jrs_msg_parse,2019-04-20
other_budget,9,12649647,11723546,gdl_jrs_msg_parse,2019-04-20
loan,58,2109291,1649859,gdl_jrs_msg_parse,2019-04-20
hotel,9,563006,538248,gdl_jrs_msg_parse,2019-04-20
renting,0,477094,186316,gdl_jrs_msg_parse,2019-04-20
express,7,4205,3845,gdl_jrs_msg_parse,2019-04-20
onlineshopping,0,9928622,8214715,gdl_jrs_msg_parse,2019-04-20
mother,7,59997,46745,gdl_jrs_msg_parse,2019-04-20
movie,7,9386,8081,gdl_jrs_msg_parse,2019-04-20
government,111,477599,457042,gdl_jrs_msg_parse,2019-04-20
credit_card,62,14922,14641,gdl_jrs_msg_parse,2019-04-20
bycicle,1,598874,498138,gdl_jrs_msg_parse,2019-04-20
airplane,7,22511,10819,gdl_jrs_msg_parse,2019-04-20
motion,7,6021,5498,gdl_jrs_msg_parse,2019-04-20
she_bao,9,3776,3097,gdl_jrs_msg_parse,2019-04-20
invest,0,27024137,20110479,gdl_jrs_msg_parse,2019-04-20
bank_budget,21,25759183,14591420,gdl_jrs_msg_parse,2019-04-20
medical,7,83962,73991,gdl_jrs_msg_parse,2019-04-20
invest,9,5358194,5229499,gdl_jrs_msg_parse,2019-04-20
credit_card,53,7105,6960,gdl_jrs_msg_parse,2019-04-20
restaurant,7,8389,7628,gdl_jrs_msg_parse,2019-04-20
car,502,4275,4061,gdl_jrs_msg_parse,2019-04-20
music,7,19,17,gdl_jrs_msg_parse,2019-04-20
bank_budget,9,8410540,7982417,gdl_jrs_msg_parse,2019-04-20
metro,6,1550,1431,gdl_jrs_msg_parse,2019-04-20
read,9,18780623,18467181,gdl_jrs_msg_parse,2019-04-20
bycicle,9,1303464,1257853,gdl_jrs_msg_parse,2019-04-20
onlineshopping,7,352543,272861,gdl_jrs_msg_parse,2019-04-20
invest,127,12849,9350,gdl_jrs_msg_parse,2019-04-20
business_insurance,31,1394306,1165221,gdl_jrs_msg_parse,2019-04-20
photograph,9,3671,3495,gdl_jrs_msg_parse,2019-04-20
yys,16,3758349,3628112,gdl_jrs_msg_parse,2019-04-20
airplane,2,125877,60427,gdl_jrs_msg_parse,2019-04-20
first_aid,102,2,2,gdl_jrs_msg_parse,2019-04-20
credit_card,58,381442,310518,gdl_jrs_msg_parse,2019-04-20
photograph,888,15887,14084,gdl_jrs_msg_parse,2019-04-20
electric,9,2682464,1993925,gdl_jrs_msg_parse,2019-04-20
business_insurance,33,175921,149254,gdl_jrs_msg_parse,2019-04-20
secondhand,0,491006,275204,gdl_jrs_msg_parse,2019-04-20
photograph,0,3614,3413,gdl_jrs_msg_parse,2019-04-20
renting,7,3162,2813,gdl_jrs_msg_parse,2019-04-20
hotel,1,2280888,1849494,gdl_jrs_msg_parse,2019-04-20
read,6,168152,163945,gdl_jrs_msg_parse,2019-04-20
loan,59,771033,470032,gdl_jrs_msg_parse,2019-04-20
metro,0,61477,53664,gdl_jrs_msg_parse,2019-04-20
gas,16,87504,85056,gdl_jrs_msg_parse,2019-04-20
report,1,94866,78440,gdl_jrs_msg_parse,2019-04-20
electric,0,6603790,5126091,gdl_jrs_msg_parse,2019-04-20
transit,0,99169,43987,gdl_jrs_msg_parse,2019-04-20
ship,1,1182,981,gdl_jrs_msg_parse,2019-04-20
edu_pay,9,4789211,4192554,gdl_jrs_msg_parse,2019-04-20
room,1,246203,184942,gdl_jrs_msg_parse,2019-04-20
car,0,601233,322628,gdl_jrs_msg_parse,2019-04-20
gas,0,359855,244070,gdl_jrs_msg_parse,2019-04-20
bycicle,0,300809,213691,gdl_jrs_msg_parse,2019-04-20
renting,9,588322,507947,gdl_jrs_msg_parse,2019-04-20
gong_ji_jin,9,93365,78225,gdl_jrs_msg_parse,2019-04-20
hotel,27,2918862,2857784,gdl_jrs_msg_parse,2019-04-20
payinroom,12,54860,45989,gdl_jrs_msg_parse,2019-04-20
she_bao,15,2470,2323,gdl_jrs_msg_parse,2019-04-20
other_budget,1,11909710,7639059,gdl_jrs_msg_parse,2019-04-20
tourism,0,4057398,2749606,gdl_jrs_msg_parse,2019-04-20
onlineshopping,9,70517784,63669700,gdl_jrs_msg_parse,2019-04-20
recruit,1,2747972,1927537,gdl_jrs_msg_parse,2019-04-20
takeoutfood,0,3675316,2588321,gdl_jrs_msg_parse,2019-04-20
read,0,1067100,1021772,gdl_jrs_msg_parse,2019-04-20
ship,9,95,71,gdl_jrs_msg_parse,2019-04-20
credit_card,0,6542975,4896133,gdl_jrs_msg_parse,2019-04-20
secondhand,6,55317,51583,gdl_jrs_msg_parse,2019-04-20
gas,1,12157,9731,gdl_jrs_msg_parse,2019-04-20
takeoutfood,1,2259127,1696265,gdl_jrs_msg_parse,2019-04-20
water,16,14491,13360,gdl_jrs_msg_parse,2019-04-20
chat,7,11955,10602,gdl_jrs_msg_parse,2019-04-20
business_insurance,9,4301402,3529465,gdl_jrs_msg_parse,2019-04-20
hotel,25,1228343,1201589,gdl_jrs_msg_parse,2019-04-20
gong_ji_jin,17,19969,18508,gdl_jrs_msg_parse,2019-04-20
room,508,75127,68788,gdl_jrs_msg_parse,2019-04-20
movie,6,454217,398749,gdl_jrs_msg_parse,2019-04-20
invest,1,4805967,3353607,gdl_jrs_msg_parse,2019-04-20
tourism,9,5097752,4561714,gdl_jrs_msg_parse,2019-04-20
movie,0,1700639,1577680,gdl_jrs_msg_parse,2019-04-20
bycicle,7,1203,1072,gdl_jrs_msg_parse,2019-04-20
taxi,9,12814771,11505677,gdl_jrs_msg_parse,2019-04-20
express,6,1481607,1111979,gdl_jrs_msg_parse,2019-04-20
secondhand,85,3293,3004,gdl_jrs_msg_parse,2019-04-20
loan,141,11773,6326,gdl_jrs_msg_parse,2019-04-20
read,1,735474,586142,gdl_jrs_msg_parse,2019-04-20
takeoutfood,7,1177400,946318,gdl_jrs_msg_parse,2019-04-20
secondhand,1,2334,2252,gdl_jrs_msg_parse,2019-04-20
edu_pay,1,2261241,1606151,gdl_jrs_msg_parse,2019-04-20
electric,16,1042512,866381,gdl_jrs_msg_parse,2019-04-20
medical,1,2187295,1708109,gdl_jrs_msg_parse,2019-04-20
passtran,0,43329,33362,gdl_jrs_msg_parse,2019-04-20
electric,1,181131,112855,gdl_jrs_msg_parse,2019-04-20
recruit,0,1835669,1463506,gdl_jrs_msg_parse,2019-04-20
train,9,1513220,1409636,gdl_jrs_msg_parse,2019-04-20
transit,7,96,92,gdl_jrs_msg_parse,2019-04-20
yys,20,125557559,105854861,gdl_jrs_msg_parse,2019-04-20
onlineshopping,1,10092793,7418498,gdl_jrs_msg_parse,2019-04-20
games,6,3696121,3447387,gdl_jrs_msg_parse,2019-04-20
loan,131,974493,802487,gdl_jrs_msg_parse,2019-04-20
taxi,0,2910674,1923058,gdl_jrs_msg_parse,2019-04-20
passtran,6,19384,12719,gdl_jrs_msg_parse,2019-04-20
edu_pay,0,3129001,1969119,gdl_jrs_msg_parse,2019-04-20
express,1,1625034,1046995,gdl_jrs_msg_parse,2019-04-20
live,0,1493839,1312561,gdl_jrs_msg_parse,2019-04-20
train,1,2453624,1724944,gdl_jrs_msg_parse,2019-04-20
transit,9,11753,7709,gdl_jrs_msg_parse,2019-04-20
secondhand,9,650340,582477,gdl_jrs_msg_parse,2019-04-20
car,11,417741,350707,gdl_jrs_msg_parse,2019-04-20
ship,8,286,102,gdl_jrs_msg_parse,2019-04-20
takeoutfood,6,1027649,625538,gdl_jrs_msg_parse,2019-04-20
ship,7,6,5,gdl_jrs_msg_parse,2019-04-20
yys,1,11281012,6460234,gdl_jrs_msg_parse,2019-04-20
hotel,7,3655,3407,gdl_jrs_msg_parse,2019-04-20
car,501,54078,50397,gdl_jrs_msg_parse,2019-04-20
mother,6,24247,22956,gdl_jrs_msg_parse,2019-04-20
music,1,2241893,1611636,gdl_jrs_msg_parse,2019-04-20
credit_card,56,98927,83391,gdl_jrs_msg_parse,2019-04-20
transit,2,774,757,gdl_jrs_msg_parse,2019-04-20
payinroom,888,412005,300180,gdl_jrs_msg_parse,2019-04-20
business_insurance,32,144492,143009,gdl_jrs_msg_parse,2019-04-20
train,6,136982,117620,gdl_jrs_msg_parse,2019-04-20
credit_card,54,10324,9646,gdl_jrs_msg_parse,2019-04-20
invest,124,385,362,gdl_jrs_msg_parse,2019-04-20
gas,9,119381,109524,gdl_jrs_msg_parse,2019-04-20
airplane,1,353295,195485,gdl_jrs_msg_parse,2019-04-20
ship,2,1869,838,gdl_jrs_msg_parse,2019-04-20
water,0,157430,136654,gdl_jrs_msg_parse,2019-04-20
she_bao,1,55428,42462,gdl_jrs_msg_parse,2019-04-20
payinroom,11,6029,4512,gdl_jrs_msg_parse,2019-04-20
loan,134,517558,420421,gdl_jrs_msg_parse,2019-04-20
taxi,1,939675,724858,gdl_jrs_msg_parse,2019-04-20
renting,152,5103,2978,gdl_jrs_msg_parse,2019-04-20
payinroom,7,7641,5188,gdl_jrs_msg_parse,2019-04-20
credit_card,20,4383926,3873956,gdl_jrs_msg_parse,2019-04-20
games,7,61979,46103,gdl_jrs_msg_parse,2019-04-20
yys,9,321893844,236260705,gdl_jrs_msg_parse,2019-04-20
room,12,378095,339825,gdl_jrs_msg_parse,2019-04-20
motion,1,202876,174555,gdl_jrs_msg_parse,2019-04-20
taxi,7,1238,1182,gdl_jrs_msg_parse,2019-04-20
government,0,18963387,16921573,gdl_jrs_msg_parse,2019-04-20
restaurant,6,31241,29098,gdl_jrs_msg_parse,2019-04-20
games,9,29321204,27388317,gdl_jrs_msg_parse,2019-04-20
bycicle,6,71936,66728,gdl_jrs_msg_parse,2019-04-20
law,29,12641,10485,gdl_jrs_msg_parse,2019-04-20
invest,123,914431,704388,gdl_jrs_msg_parse,2019-04-20
she_bao,17,1677,1548,gdl_jrs_msg_parse,2019-04-20
car,12,219934,176681,gdl_jrs_msg_parse,2019-04-20
takeoutfood,87,361087,336392,gdl_jrs_msg_parse,2019-04-20
movie,1,8891075,6531831,gdl_jrs_msg_parse,2019-04-20
motion,0,16313955,15964643,gdl_jrs_msg_parse,2019-04-20
tourism,1,1374805,1012535,gdl_jrs_msg_parse,2019-04-20
chat,0,1882583,1340667,gdl_jrs_msg_parse,2019-04-20
takeoutfood,9,6770467,6491495,gdl_jrs_msg_parse,2019-04-20
express,81,11770039,9159224,gdl_jrs_msg_parse,2019-04-20
edu_school,0,2399183,1744668,gdl_jrs_msg_parse,2019-04-20
other_budget,42,1208653,1162012,gdl_jrs_msg_parse,2019-04-20
ship,6,16,15,gdl_jrs_msg_parse,2019-04-20
restaurant,0,1284913,941295,gdl_jrs_msg_parse,2019-04-20
train,0,9469696,7095882,gdl_jrs_msg_parse,2019-04-20
express,9,4909914,4256801,gdl_jrs_msg_parse,2019-04-20
water,1,21564,19159,gdl_jrs_msg_parse,2019-04-20
movie,9,42079175,39988943,gdl_jrs_msg_parse,2019-04-20
she_bao,0,122198,75063,gdl_jrs_msg_parse,2019-04-20
motion,9,2713205,2495571,gdl_jrs_msg_parse,2019-04-20
express,83,580797,516246,gdl_jrs_msg_parse,2019-04-20
train,7,30334,22949,gdl_jrs_msg_parse,2019-04-20
ship,3,36,16,gdl_jrs_msg_parse,2019-04-20
medical,0,1037381,828618,gdl_jrs_msg_parse,2019-04-20
weather,70,1574374,1444684,gdl_jrs_msg_parse,2019-04-20
restaurant,1,916242,760511,gdl_jrs_msg_parse,2019-04-20
car,1,1003743,610869,gdl_jrs_msg_parse,2019-04-20
airplane,6,140333,56099,gdl_jrs_msg_parse,2019-04-20
bank_budget,22,123171116,54429577,gdl_jrs_msg_parse,2019-04-20
first_aid,103,48,32,gdl_jrs_msg_parse,2019-04-20
loan,9,30860750,25854205,gdl_jrs_msg_parse,2019-04-20
credit_card,60,269101,227741,gdl_jrs_msg_parse,2019-04-20
secondhand,7,31496,21349,gdl_jrs_msg_parse,2019-04-20
taxi,41,40185,36107,gdl_jrs_msg_parse,2019-04-20
gong_ji_jin,1,87392,63868,gdl_jrs_msg_parse,2019-04-20
car,6,44633,40250,gdl_jrs_msg_parse,2019-04-20
bank_budget,0,65251219,40231872,gdl_jrs_msg_parse,2019-04-20
music,9,355315,316285,gdl_jrs_msg_parse,2019-04-20
bank_budget,24,141577,122805,gdl_jrs_msg_parse,2019-04-20
takeoutfood,508,4360628,4327777,gdl_jrs_msg_parse,2019-04-20
music,6,4898,4399,gdl_jrs_msg_parse,2019-04-20
live,7,194,165,gdl_jrs_msg_parse,2019-04-20
live,1,755808,578715,gdl_jrs_msg_parse,2019-04-20
payinroom,6,35658,25237,gdl_jrs_msg_parse,2019-04-20
secondhand,83,310936,213763,gdl_jrs_msg_parse,2019-04-20
airplane,9,395246,298535,gdl_jrs_msg_parse,2019-04-20
yys,15,36503357,32106700,gdl_jrs_msg_parse,2019-04-20
hotel,6,240132,210684,gdl_jrs_msg_parse,2019-04-20
takeoutfood,86,133604,93275,gdl_jrs_msg_parse,2019-04-20
gong_ji_jin,15,249,241,gdl_jrs_msg_parse,2019-04-20
live,6,49005,13957,gdl_jrs_msg_parse,2019-04-20
first_aid,104,10162,5201,gdl_jrs_msg_parse,2019-04-20
yys,0,193382551,145399713,gdl_jrs_msg_parse,2019-04-20
restaurant,9,585539,568090,gdl_jrs_msg_parse,2019-04-20
loan,135,8121314,6458060,gdl_jrs_msg_parse,2019-04-20
business_insurance,1,580595,405767,gdl_jrs_msg_parse,2019-04-20
renting,156,111136,68326,gdl_jrs_msg_parse,2019-04-20
express,0,26792313,18204627,gdl_jrs_msg_parse,2019-04-20
payinroom,1,73910,67697,gdl_jrs_msg_parse,2019-04-20
renting,151,95575,74092,gdl_jrs_msg_parse,2019-04-20
gas,15,145863,139059,gdl_jrs_msg_parse,2019-04-20
chat,9,9488080,9069703,gdl_jrs_msg_parse,2019-04-20
car,9,1554087,1371847,gdl_jrs_msg_parse,2019-04-20
invest,125,109819,78050,gdl_jrs_msg_parse,2019-04-20
business_insurance,0,1855286,1312666,gdl_jrs_msg_parse,2019-04-20
water,15,75726,68455,gdl_jrs_msg_parse,2019-04-20
loan,53,3218000,2905953,gdl_jrs_msg_parse,2019-04-20
first_aid,101,11,11,gdl_jrs_msg_parse,2019-04-20
credit_card,9,5378522,4819154,gdl_jrs_msg_parse,2019-04-20
invest,121,1075108,944989,gdl_jrs_msg_parse,2019-04-20
tourism,7,435743,273389,gdl_jrs_msg_parse,2019-04-20
loan,138,53575,51812,gdl_jrs_msg_parse,2019-04-20
express,82,1203094,932013,gdl_jrs_msg_parse,2019-04-20
mother,9,495516,465809,gdl_jrs_msg_parse,2019-04-20
transit,3,28,28,gdl_jrs_msg_parse,2019-04-20
chat,6,17735482,1924704,gdl_jrs_msg_parse,2019-04-20
read,7,158,129,gdl_jrs_msg_parse,2019-04-20
photograph,11,5,5,gdl_jrs_msg_parse,2019-04-20
onlineshopping,6,4382792,3964611,gdl_jrs_msg_parse,2019-04-20
secondhand,888,348387,288265,gdl_jrs_msg_parse,2019-04-20
mother,1,302936,204835,gdl_jrs_msg_parse,2019-04-20
car,7,5764,4654,gdl_jrs_msg_parse,2019-04-20
edu_pay,7,757,639,gdl_jrs_msg_parse,2019-04-20
recruit,9,8662112,8180564,gdl_jrs_msg_parse,2019-04-21
airplane,0,450072,229278,gdl_jrs_msg_parse,2019-04-21
law,0,190632,121245,gdl_jrs_msg_parse,2019-04-21
secondhand,88,2,2,gdl_jrs_msg_parse,2019-04-21
gong_ji_jin,0,61685,57413,gdl_jrs_msg_parse,2019-04-21
first_aid,0,18199,16802,gdl_jrs_msg_parse,2019-04-21
taxi,8,29,26,gdl_jrs_msg_parse,2019-04-21
bank_budget,1,17594455,8207396,gdl_jrs_msg_parse,2019-04-21
room,11,37243,28705,gdl_jrs_msg_parse,2019-04-21
transit,6,12470,9275,gdl_jrs_msg_parse,2019-04-21
games,0,14804940,13100447,gdl_jrs_msg_parse,2019-04-21
room,0,1222087,900816,gdl_jrs_msg_parse,2019-04-21
music,0,119844,103945,gdl_jrs_msg_parse,2019-04-21
report,9,23935,17328,gdl_jrs_msg_parse,2019-04-21
loan,0,6168279,4578016,gdl_jrs_msg_parse,2019-04-21
edu_school,71,1001156,827441,gdl_jrs_msg_parse,2019-04-21
metro,9,14604,9291,gdl_jrs_msg_parse,2019-04-21
transit,1,56729,45179,gdl_jrs_msg_parse,2019-04-21
edu_pay,6,21626,19191,gdl_jrs_msg_parse,2019-04-21
loan,1,626585,466564,gdl_jrs_msg_parse,2019-04-21
loan,137,1799811,1330205,gdl_jrs_msg_parse,2019-04-21
other_budget,0,5810011,4799380,gdl_jrs_msg_parse,2019-04-21
credit_card,52,39528,39036,gdl_jrs_msg_parse,2019-04-21
renting,6,31949,27999,gdl_jrs_msg_parse,2019-04-21
renting,1,241962,180100,gdl_jrs_msg_parse,2019-04-21
loan,888,4428536,1738523,gdl_jrs_msg_parse,2019-04-21
games,1,5295491,3903191,gdl_jrs_msg_parse,2019-04-21
report,5,80435,56881,gdl_jrs_msg_parse,2019-04-21
payinroom,0,1209022,897179,gdl_jrs_msg_parse,2019-04-21
credit_card,59,98740,95926,gdl_jrs_msg_parse,2019-04-21
first_aid,105,99361,79682,gdl_jrs_msg_parse,2019-04-21
passtran,1,64350,50163,gdl_jrs_msg_parse,2019-04-21
passtran,9,32935,31376,gdl_jrs_msg_parse,2019-04-21
photograph,6,20,13,gdl_jrs_msg_parse,2019-04-21
room,9,760469,672498,gdl_jrs_msg_parse,2019-04-21
mother,0,806843,423372,gdl_jrs_msg_parse,2019-04-21
passtran,7,5789,5180,gdl_jrs_msg_parse,2019-04-21
train,5,107270,94556,gdl_jrs_msg_parse,2019-04-21
report,0,32328,25589,gdl_jrs_msg_parse,2019-04-21
medical,6,260586,200247,gdl_jrs_msg_parse,2019-04-21
credit_card,1,288763,175605,gdl_jrs_msg_parse,2019-04-21
photograph,1,49,49,gdl_jrs_msg_parse,2019-04-21
electric,15,265275,239374,gdl_jrs_msg_parse,2019-04-21
hotel,0,623283,485679,gdl_jrs_msg_parse,2019-04-21
taxi,6,3145367,2415716,gdl_jrs_msg_parse,2019-04-21
payinroom,9,1775422,1649828,gdl_jrs_msg_parse,2019-04-21
ship,0,13573,9893,gdl_jrs_msg_parse,2019-04-21
credit_card,55,1142475,832311,gdl_jrs_msg_parse,2019-04-21
water,9,64323,49864,gdl_jrs_msg_parse,2019-04-21
live,9,850421,794707,gdl_jrs_msg_parse,2019-04-21
tourism,6,1608627,1272995,gdl_jrs_msg_parse,2019-04-21
metro,1,1019,960,gdl_jrs_msg_parse,2019-04-21
chat,1,5350309,4089702,gdl_jrs_msg_parse,2019-04-21
invest,122,311380,268584,gdl_jrs_msg_parse,2019-04-21
bank_budget,23,7508959,4752066,gdl_jrs_msg_parse,2019-04-21
passtran,2,10421,8987,gdl_jrs_msg_parse,2019-04-21
medical,9,7065362,6696857,gdl_jrs_msg_parse,2019-04-21
other_budget,41,66022422,50305015,gdl_jrs_msg_parse,2019-04-21
motion,6,23167,18180,gdl_jrs_msg_parse,2019-04-21
loan,54,516420,441796,gdl_jrs_msg_parse,2019-04-21
secondhand,13,2,2,gdl_jrs_msg_parse,2019-04-21
secondhand,11,1603,1362,gdl_jrs_msg_parse,2019-04-21
other_budget,9,12377111,11464267,gdl_jrs_msg_parse,2019-04-21
loan,58,4496557,3316167,gdl_jrs_msg_parse,2019-04-21
hotel,9,451857,424986,gdl_jrs_msg_parse,2019-04-21
renting,0,457215,182554,gdl_jrs_msg_parse,2019-04-21
express,7,4819,4219,gdl_jrs_msg_parse,2019-04-21
onlineshopping,0,31192394,29201108,gdl_jrs_msg_parse,2019-04-21
photograph,7,1,1,gdl_jrs_msg_parse,2019-04-21
mother,7,48452,37246,gdl_jrs_msg_parse,2019-04-21
movie,7,8858,7609,gdl_jrs_msg_parse,2019-04-21
credit_card,62,11604,11287,gdl_jrs_msg_parse,2019-04-21
government,111,458843,439882,gdl_jrs_msg_parse,2019-04-21
bycicle,1,593524,492854,gdl_jrs_msg_parse,2019-04-21
airplane,7,18354,8948,gdl_jrs_msg_parse,2019-04-21
motion,7,4743,4259,gdl_jrs_msg_parse,2019-04-21
she_bao,9,3588,2994,gdl_jrs_msg_parse,2019-04-21
bank_budget,21,24146077,13317198,gdl_jrs_msg_parse,2019-04-21
invest,0,20246566,13978853,gdl_jrs_msg_parse,2019-04-21
medical,7,82478,73299,gdl_jrs_msg_parse,2019-04-21
invest,9,2758797,2594559,gdl_jrs_msg_parse,2019-04-21
credit_card,53,1590,1539,gdl_jrs_msg_parse,2019-04-21
car,502,5781,5465,gdl_jrs_msg_parse,2019-04-21
restaurant,7,7711,6952,gdl_jrs_msg_parse,2019-04-21
music,7,21,16,gdl_jrs_msg_parse,2019-04-21
bank_budget,9,13589226,13230435,gdl_jrs_msg_parse,2019-04-21
metro,6,1564,1450,gdl_jrs_msg_parse,2019-04-21
read,9,17255118,16999190,gdl_jrs_msg_parse,2019-04-21
onlineshopping,7,357781,277408,gdl_jrs_msg_parse,2019-04-21
bycicle,9,204004,180142,gdl_jrs_msg_parse,2019-04-21
invest,127,32454,19983,gdl_jrs_msg_parse,2019-04-21
business_insurance,31,1009298,842444,gdl_jrs_msg_parse,2019-04-21
photograph,9,6069,5739,gdl_jrs_msg_parse,2019-04-21
yys,16,3544194,3407338,gdl_jrs_msg_parse,2019-04-21
airplane,2,118801,56574,gdl_jrs_msg_parse,2019-04-21
first_aid,102,4,2,gdl_jrs_msg_parse,2019-04-21
credit_card,58,458940,386684,gdl_jrs_msg_parse,2019-04-21
photograph,888,15492,13647,gdl_jrs_msg_parse,2019-04-21
electric,9,2040157,1499021,gdl_jrs_msg_parse,2019-04-21
secondhand,0,502345,275683,gdl_jrs_msg_parse,2019-04-21
business_insurance,33,129155,108256,gdl_jrs_msg_parse,2019-04-21
photograph,0,4204,3956,gdl_jrs_msg_parse,2019-04-21
renting,7,2519,2262,gdl_jrs_msg_parse,2019-04-21
hotel,1,2087203,1668211,gdl_jrs_msg_parse,2019-04-21
metro,0,60249,52207,gdl_jrs_msg_parse,2019-04-21
loan,59,845554,468405,gdl_jrs_msg_parse,2019-04-21
read,6,18387,13789,gdl_jrs_msg_parse,2019-04-21
report,1,108165,89270,gdl_jrs_msg_parse,2019-04-21
gas,16,18028,17222,gdl_jrs_msg_parse,2019-04-21
electric,0,4083053,3092765,gdl_jrs_msg_parse,2019-04-21
transit,0,114402,50629,gdl_jrs_msg_parse,2019-04-21
ship,1,1160,957,gdl_jrs_msg_parse,2019-04-21
edu_pay,9,3339607,2870218,gdl_jrs_msg_parse,2019-04-21
room,1,223662,167917,gdl_jrs_msg_parse,2019-04-21
car,0,559760,301014,gdl_jrs_msg_parse,2019-04-21
gas,0,131313,107833,gdl_jrs_msg_parse,2019-04-21
bycicle,0,295903,217719,gdl_jrs_msg_parse,2019-04-21
renting,9,414662,336063,gdl_jrs_msg_parse,2019-04-21
gong_ji_jin,9,93760,79548,gdl_jrs_msg_parse,2019-04-21
hotel,27,2371324,2314840,gdl_jrs_msg_parse,2019-04-21
payinroom,12,62655,52088,gdl_jrs_msg_parse,2019-04-21
she_bao,15,4213,3848,gdl_jrs_msg_parse,2019-04-21
other_budget,1,11534981,7377247,gdl_jrs_msg_parse,2019-04-21
tourism,0,3980649,2788846,gdl_jrs_msg_parse,2019-04-21
onlineshopping,9,72661620,64579745,gdl_jrs_msg_parse,2019-04-21
read,0,907900,867425,gdl_jrs_msg_parse,2019-04-21
recruit,1,2783692,1955627,gdl_jrs_msg_parse,2019-04-21
takeoutfood,0,3080763,2214182,gdl_jrs_msg_parse,2019-04-21
ship,9,178,160,gdl_jrs_msg_parse,2019-04-21
credit_card,0,5291621,3751871,gdl_jrs_msg_parse,2019-04-21
secondhand,6,53116,48785,gdl_jrs_msg_parse,2019-04-21
gas,1,11386,9365,gdl_jrs_msg_parse,2019-04-21
takeoutfood,1,2182185,1635010,gdl_jrs_msg_parse,2019-04-21
chat,7,12105,10615,gdl_jrs_msg_parse,2019-04-21
water,16,7129,6121,gdl_jrs_msg_parse,2019-04-21
business_insurance,9,2583953,1973909,gdl_jrs_msg_parse,2019-04-21
hotel,25,259071,236762,gdl_jrs_msg_parse,2019-04-21
room,508,39631,33692,gdl_jrs_msg_parse,2019-04-21
gong_ji_jin,17,5839,5704,gdl_jrs_msg_parse,2019-04-21
tourism,9,5796585,5224759,gdl_jrs_msg_parse,2019-04-21
invest,1,4637504,3260980,gdl_jrs_msg_parse,2019-04-21
movie,0,1487047,1355406,gdl_jrs_msg_parse,2019-04-21
movie,6,457530,395098,gdl_jrs_msg_parse,2019-04-21
bycicle,7,916,789,gdl_jrs_msg_parse,2019-04-21
taxi,9,5358581,4864026,gdl_jrs_msg_parse,2019-04-21
express,6,1426055,1068191,gdl_jrs_msg_parse,2019-04-21
secondhand,85,3648,3315,gdl_jrs_msg_parse,2019-04-21
loan,141,11246,6091,gdl_jrs_msg_parse,2019-04-21
read,1,680600,544268,gdl_jrs_msg_parse,2019-04-21
takeoutfood,7,1054250,847837,gdl_jrs_msg_parse,2019-04-21
secondhand,1,2460,2355,gdl_jrs_msg_parse,2019-04-21
electric,16,1068252,890581,gdl_jrs_msg_parse,2019-04-21
edu_pay,1,2094812,1498208,gdl_jrs_msg_parse,2019-04-21
medical,1,1863416,1402180,gdl_jrs_msg_parse,2019-04-21
passtran,0,50320,38344,gdl_jrs_msg_parse,2019-04-21
electric,1,215330,131819,gdl_jrs_msg_parse,2019-04-21
recruit,0,1672185,1330773,gdl_jrs_msg_parse,2019-04-21
train,9,1003769,895835,gdl_jrs_msg_parse,2019-04-21
transit,7,162,154,gdl_jrs_msg_parse,2019-04-21
