var,0,1,2,3,4,5,6,7,8,9,dt
llal_wwwwwwww_m1,61140289,12504314,1246092,692293,1756684,1240472,971855,447298,813562,0,2020-03-01
dogl_wwwccbww_om6,80172728,638944,1179,7,1,0,0,0,0,0,2020-03-01
dogl_wwwlncww_om3,79921561,874029,17268,1,0,0,0,0,0,0,2020-03-01
dogl_wwwlncww_om4,79844810,946744,21302,3,0,0,0,0,0,0,2020-03-01
dogl_wwwlncww_om6,79423415,1342979,46459,6,0,0,0,0,0,0,2020-03-01
dogl_wwwlbkww_om2,73173908,7633811,5137,3,0,0,0,0,0,0,2020-03-01
cc1l_wwwwwwww_m1,61140289,12371094,4004532,1317581,824260,629106,525966,22,9,0,2020-03-01
cc1l_wwwlbkww_m1,70516006,5342769,2807934,755725,603541,422538,364253,86,7,0,2020-03-01
cc1l_wwwcfcww_m1,80312903,403664,87818,8437,34,0,3,0,0,0,2020-03-01
dogl_wwwwwwww_om3,66628755,13618066,565980,58,0,0,0,0,0,0,2020-03-01
dogl_wwwccbww_om3,80508876,303370,604,9,0,0,0,0,0,0,2020-03-01
llal_wwwwwwww_m6,0,57877244,3799594,4334461,3024393,5818357,2363383,3595427,0,0,2020-03-01
dogl_wwwofcww_om5,80810287,2571,1,0,0,0,0,0,0,0,2020-03-01
dogl_wwwlncww_om2,79804250,986504,22039,65,1,0,0,0,0,0,2020-03-01
dogl_wwwccbww_om1,80636895,175448,503,13,0,0,0,0,0,0,2020-03-01
dogl_wwwpfcww_om4,77740490,3070506,1863,0,0,0,0,0,0,0,2020-03-01
slal_wwwwwwww_m1,61140289,11902858,523877,1555380,988211,1132091,822422,774803,1100535,872393,2020-03-01
cc1l_wwwlncww_m6,72650666,3946702,1534560,812376,502556,564974,367257,433768,0,0,2020-03-01
dogl_wwwpdlww_om6,80380205,431915,715,24,0,0,0,0,0,0,2020-03-01
dotl_wwwwwwww_om1,72199167,8380405,220457,12827,3,0,0,0,0,0,2020-03-01
cc1l_wwwccbww_m3,77406650,2661394,532310,138168,73974,346,1,15,1,0,2020-03-01
dogl_wwwofcww_om6,80809426,3433,0,0,0,0,0,0,0,0,2020-03-01
dotl_wwwwwwww_om2,70533947,9936603,325671,16638,0,0,0,0,0,0,2020-03-01
cc1l_wwwpdlww_m3,80023917,702184,71648,14880,200,0,25,4,0,1,2020-03-01
slal_wwwwwwww_m3,29691985,27792601,5916985,2985053,2400912,2711803,1713721,2356034,2708741,2535024,2020-03-01
cc1l_wwwcfcww_m3,79559201,1067160,158901,27577,19,1,0,0,0,0,2020-03-01
dogl_wwwccbww_om2,80556672,255632,555,0,0,0,0,0,0,0,2020-03-01
dogl_wwwpdlww_om1,80759805,53020,34,0,0,0,0,0,0,0,2020-03-01
cc1l_wwwccbww_m6,75823121,3647171,848266,269869,91693,132661,68,8,2,0,2020-03-01
dogl_wwwmlcww_om6,80810214,2644,1,0,0,0,0,0,0,0,2020-03-01
dogl_wwwlncww_om1,79980976,810672,21205,6,0,0,0,0,0,0,2020-03-01
dogl_wwwwwwww_om6,68648744,11481447,682644,24,0,0,0,0,0,0,2020-03-01
dogl_wwwcfcww_om4,80710561,102271,27,0,0,0,0,0,0,0,2020-03-01
cc1l_pdlwwwww_m6,78917209,1673934,168189,37631,10356,5536,2,1,1,0,2020-03-01
dogl_wwwccbww_om4,80637774,174725,357,3,0,0,0,0,0,0,2020-03-01
dogl_wwwlbkww_om5,76055382,4750470,6998,9,0,0,0,0,0,0,2020-03-01
dogl_wwwwwwww_om1,70603784,9681723,492722,34630,0,0,0,0,0,0,2020-03-01
dogl_wwwwwwww_om4,64572107,15542134,650850,47767,1,0,0,0,0,0,2020-03-01
cc1l_wwwmlcww_m3,80783856,25664,2714,397,181,19,22,6,0,0,2020-03-01
vlal_wwwwwwww_om1,77729970,1775549,266282,264128,229867,189872,191243,165948,0,0,2020-03-01
vlal_wwwwwwww_om2,76269354,2541419,587988,169743,335576,249687,232397,226411,200284,0,2020-03-01
cc1l_wwwwwwww_m6,0,39608839,13740575,6999431,4554731,3103338,4023062,3308497,5474386,0,2020-03-01
cc1l_wwwlbkww_m6,41360856,16411957,7555222,3852568,2619917,1729703,2279769,2296213,2706654,0,2020-03-01
cc1l_wwwofcww_m6,80769733,30614,6760,2823,1300,653,520,433,23,0,2020-03-01
slal_wwwwwwww_m6,0,48326038,4586285,3723133,4782936,4521885,3865003,3628986,3447603,3930990,2020-03-01
dogl_wwwpfcww_om1,79214689,1597957,213,0,0,0,0,0,0,0,2020-03-01
cc1l_wwwofcww_m1,79880736,9226,1074,467,18,22,7,1,0,0,2020-04-01
dogl_wwwlbkww_om4,71587563,8298489,5499,0,0,0,0,0,0,0,2020-04-01
dogl_wwwofcww_om4,79887660,3891,0,0,0,0,0,0,0,0,2020-04-01
cc1l_wwwwwwww_m3,32967261,24814325,9043708,4128892,2548345,1523528,2490243,2375199,50,0,2020-04-01
vlal_wwwwwwww_om4,75771158,3053095,104250,189542,184770,140239,148345,116465,56042,127645,2020-04-01
cc1l_wwwpfcww_m3,77386612,2444849,36160,9010,14530,200,180,8,2,0,2020-04-01
cc1l_wwwpdlww_m1,79652566,220546,7853,10397,33,119,31,3,2,1,2020-04-01
cc1l_wwwmlcww_m1,79862129,28169,1177,27,25,17,1,6,0,0,2020-04-01
dogl_wwwpfcww_om2,78321741,1569610,200,0,0,0,0,0,0,0,2020-04-01
llal_wwwwwwww_m3,32967261,31927368,2863287,2858579,3286586,2395779,963061,2629598,32,0,2020-04-01
dogl_wwwmlcww_om4,79885940,5607,4,0,0,0,0,0,0,0,2020-04-01
dogl_wwwlbkww_om1,75412157,4474934,4460,0,0,0,0,0,0,0,2020-04-01
cc1l_wwwpdlww_m6,78327563,1357806,149106,37585,13562,5924,3,1,1,0,2020-04-01
dogl_wwwpfcww_om6,77761558,2128688,1304,1,0,0,0,0,0,0,2020-04-01
cc1l_wwwlncww_m3,75222545,2594202,906337,442804,233790,220479,271375,13,6,0,2020-04-01
dogl_wwwlbkww_om6,75134976,4749778,6783,14,0,0,0,0,0,0,2020-04-01
dogl_wwwpdlww_om3,79774911,116592,48,0,0,0,0,0,0,0,2020-04-01
dogl_wwwpdlww_om2,79841222,50288,41,0,0,0,0,0,0,0,2020-04-01
mlal_wwwwwwww_m1,60508864,10638283,415314,1304394,1419664,1238610,1362537,365636,1103663,1534586,2020-04-01
cc1l_wwwmlcww_m6,79812978,71098,5834,1571,18,18,26,8,0,0,2020-04-01
dogl_wwwlncww_om5,78769045,1096335,26171,0,0,0,0,0,0,0,2020-04-01
dotl_wwwwwwww_om4,68762235,10736239,375126,17951,0,0,0,0,0,0,2020-04-01
dogl_wwwccbww_om5,79707295,183832,417,7,0,0,0,0,0,0,2020-04-01
