num,unique_num,sms_time_slot,table_name,dt
208060003,131402971,4,gdl_jrs_msg_parse,2020-03-12
63168881,41743648,2,gdl_jrs_msg_parse,2020-03-12
33561644,18439394,1,gdl_jrs_msg_parse,2020-03-13
2120160043,857380948,3,gdl_jrs_msg_parse,2020-03-13
277632822,180154023,4,gdl_jrs_msg_parse,2020-03-13
67320035,46073101,2,gdl_jrs_msg_parse,2020-03-13
44830342,28383302,1,gdl_jrs_msg_parse,2020-03-14
1784009414,760479286,3,gdl_jrs_msg_parse,2020-03-14
222384469,145812028,4,gdl_jrs_msg_parse,2020-03-14
54999428,35618156,2,gdl_jrs_msg_parse,2020-03-14
40230760,24287400,1,gdl_jrs_msg_parse,2020-03-15
1809867194,795516950,3,gdl_jrs_msg_parse,2020-03-15
182314171,110578131,4,gdl_jrs_msg_parse,2020-03-15
52903244,33806007,2,gdl_jrs_msg_parse,2020-03-15
36035377,21257239,1,gdl_jrs_msg_parse,2020-03-16
2067213529,840388303,3,gdl_jrs_msg_parse,2020-03-16
185135866,114832996,4,gdl_jrs_msg_parse,2020-03-16
55607457,34799960,2,gdl_jrs_msg_parse,2020-03-16
37041808,21495717,1,gdl_jrs_msg_parse,2020-03-17
1761356619,732698105,3,gdl_jrs_msg_parse,2020-03-17
189796203,118659730,4,gdl_jrs_msg_parse,2020-03-17
55058538,35822057,2,gdl_jrs_msg_parse,2020-03-17
30221476,16397551,1,gdl_jrs_msg_parse,2020-03-18
1862231883,785996084,3,gdl_jrs_msg_parse,2020-03-18
194147639,117007128,4,gdl_jrs_msg_parse,2020-03-18
54025962,34059211,2,gdl_jrs_msg_parse,2020-03-18
33658493,18262293,1,gdl_jrs_msg_parse,2020-03-19
1886166908,782355623,3,gdl_jrs_msg_parse,2020-03-19
196335100,124445761,4,gdl_jrs_msg_parse,2020-03-19
76712456,56561270,2,gdl_jrs_msg_parse,2020-03-19
30064872,16809958,1,gdl_jrs_msg_parse,2020-03-20
2052377438,835413580,3,gdl_jrs_msg_parse,2020-03-20
228078118,134073915,4,gdl_jrs_msg_parse,2020-03-20
61189031,38712241,2,gdl_jrs_msg_parse,2020-03-20
42974429,24217570,1,gdl_jrs_msg_parse,2020-03-21
1650715926,705660768,3,gdl_jrs_msg_parse,2020-03-21
170325608,101961542,4,gdl_jrs_msg_parse,2020-03-21
54506360,33908684,2,gdl_jrs_msg_parse,2020-03-21
33125022,18209140,1,gdl_jrs_msg_parse,2020-03-22
1493180169,658626749,3,gdl_jrs_msg_parse,2020-03-22
159154781,96923889,4,gdl_jrs_msg_parse,2020-03-22
48070762,29386510,2,gdl_jrs_msg_parse,2020-03-22
32933533,17865088,1,gdl_jrs_msg_parse,2020-03-23
1971158468,827153747,3,gdl_jrs_msg_parse,2020-03-23
201366502,129842388,4,gdl_jrs_msg_parse,2020-03-23
53001422,33549864,2,gdl_jrs_msg_parse,2020-03-23
37512639,21425542,1,gdl_jrs_msg_parse,2020-03-24
1854459257,795359103,3,gdl_jrs_msg_parse,2020-03-24
213409067,139345147,4,gdl_jrs_msg_parse,2020-03-24
58867542,37226786,2,gdl_jrs_msg_parse,2020-03-24
39033458,22516090,1,gdl_jrs_msg_parse,2020-03-25
1807069674,779022048,3,gdl_jrs_msg_parse,2020-03-25
231335963,147157160,4,gdl_jrs_msg_parse,2020-03-25
63975415,39853613,2,gdl_jrs_msg_parse,2020-03-25
36779077,19875472,1,gdl_jrs_msg_parse,2020-03-26
2282033300,890090782,3,gdl_jrs_msg_parse,2020-03-26
236520573,149151305,4,gdl_jrs_msg_parse,2020-03-26
66010672,41282709,2,gdl_jrs_msg_parse,2020-03-26
36297907,20181152,1,gdl_jrs_msg_parse,2020-03-27
2048941899,833719145,3,gdl_jrs_msg_parse,2020-03-27
225434580,134401537,4,gdl_jrs_msg_parse,2020-03-27
83833684,57115150,2,gdl_jrs_msg_parse,2020-03-27
37099767,20500419,1,gdl_jrs_msg_parse,2020-03-28
1734492016,731791934,3,gdl_jrs_msg_parse,2020-03-28
193681398,119965408,4,gdl_jrs_msg_parse,2020-03-28
61901391,38214784,2,gdl_jrs_msg_parse,2020-03-28
36607437,20680794,1,gdl_jrs_msg_parse,2020-03-29
1661319145,714527379,3,gdl_jrs_msg_parse,2020-03-29
193260989,114821279,4,gdl_jrs_msg_parse,2020-03-29
57905129,35549314,2,gdl_jrs_msg_parse,2020-03-29
31219163,16991106,1,gdl_jrs_msg_parse,2020-03-30
1965666175,807344654,3,gdl_jrs_msg_parse,2020-03-30
192280299,112350475,4,gdl_jrs_msg_parse,2020-03-30
60941335,37944662,2,gdl_jrs_msg_parse,2020-03-30
40206528,19512035,1,gdl_jrs_msg_parse,2020-03-31
1761866135,722495455,3,gdl_jrs_msg_parse,2020-03-31
213833937,126150107,4,gdl_jrs_msg_parse,2020-03-31
65654131,37834490,2,gdl_jrs_msg_parse,2020-03-31
53845744,29670896,1,gdl_jrs_msg_parse,2020-04-01
2003404721,767083919,3,gdl_jrs_msg_parse,2020-04-01
214040591,119761791,4,gdl_jrs_msg_parse,2020-04-01
92590579,52783244,2,gdl_jrs_msg_parse,2020-04-01
54469624,29927866,1,gdl_jrs_msg_parse,2020-04-02
2079739581,824447141,3,gdl_jrs_msg_parse,2020-04-02
224297632,135963222,4,gdl_jrs_msg_parse,2020-04-02
92216190,52004338,2,gdl_jrs_msg_parse,2020-04-02
62197484,35480157,1,gdl_jrs_msg_parse,2020-04-03
2240234674,901845571,3,gdl_jrs_msg_parse,2020-04-03
257151176,164944727,4,gdl_jrs_msg_parse,2020-04-03
76299285,43403710,2,gdl_jrs_msg_parse,2020-04-03
50649153,28019037,1,gdl_jrs_msg_parse,2020-04-04
1832054562,784079697,3,gdl_jrs_msg_parse,2020-04-04
202705745,122808104,4,gdl_jrs_msg_parse,2020-04-04
69571673,39904241,2,gdl_jrs_msg_parse,2020-04-04
53599968,29719050,1,gdl_jrs_msg_parse,2020-04-05
1707015585,715762679,3,gdl_jrs_msg_parse,2020-04-05
188728016,111766404,4,gdl_jrs_msg_parse,2020-04-05
76627266,48185386,2,gdl_jrs_msg_parse,2020-04-05
45641479,25766661,1,gdl_jrs_msg_parse,2020-04-06
1712165929,717877666,3,gdl_jrs_msg_parse,2020-04-06
171429795,103579772,4,gdl_jrs_msg_parse,2020-04-06
60202843,36114733,2,gdl_jrs_msg_parse,2020-04-06
36155841,20513014,1,gdl_jrs_msg_parse,2020-04-07
1975697700,805612718,3,gdl_jrs_msg_parse,2020-04-07
220981073,141277380,4,gdl_jrs_msg_parse,2020-04-07
70374715,44674032,2,gdl_jrs_msg_parse,2020-04-07
38329242,22531829,1,gdl_jrs_msg_parse,2020-04-08
2053930476,835502986,3,gdl_jrs_msg_parse,2020-04-08
201191094,129097640,4,gdl_jrs_msg_parse,2020-04-08
64764749,40346631,2,gdl_jrs_msg_parse,2020-04-08
36678839,20976331,1,gdl_jrs_msg_parse,2020-04-09
2186977325,895502550,3,gdl_jrs_msg_parse,2020-04-09
235866238,162587349,4,gdl_jrs_msg_parse,2020-04-09
61196913,37979836,2,gdl_jrs_msg_parse,2020-04-09
29803495,16589617,1,gdl_jrs_msg_parse,2020-04-10
2243083200,892898148,3,gdl_jrs_msg_parse,2020-04-10
328729494,223593287,4,gdl_jrs_msg_parse,2020-04-10
67794131,41036454,2,gdl_jrs_msg_parse,2020-04-10
97245891,78233534,1,gdl_jrs_msg_parse,2020-04-11
1816983147,755996886,3,gdl_jrs_msg_parse,2020-04-11
181494022,113187051,4,gdl_jrs_msg_parse,2020-04-11
58684903,37206802,2,gdl_jrs_msg_parse,2020-04-11
39455855,22986594,1,gdl_jrs_msg_parse,2020-04-12
1755135866,741538481,3,gdl_jrs_msg_parse,2020-04-12
197502625,122127153,4,gdl_jrs_msg_parse,2020-04-12
59877552,36537641,2,gdl_jrs_msg_parse,2020-04-12
33507668,18135949,1,gdl_jrs_msg_parse,2020-04-13
2402445819,970617767,3,gdl_jrs_msg_parse,2020-04-13
195991008,120478737,4,gdl_jrs_msg_parse,2020-04-13
62547511,38650769,2,gdl_jrs_msg_parse,2020-04-13
34008159,18767788,1,gdl_jrs_msg_parse,2020-04-14
2058323670,849388894,3,gdl_jrs_msg_parse,2020-04-14
202594873,128747599,4,gdl_jrs_msg_parse,2020-04-14
64214490,40061045,2,gdl_jrs_msg_parse,2020-04-14
35428954,21824003,1,gdl_jrs_msg_parse,2020-04-15
2109215026,910440961,3,gdl_jrs_msg_parse,2020-04-15
202682991,129891713,4,gdl_jrs_msg_parse,2020-04-15
57656699,36841209,2,gdl_jrs_msg_parse,2020-04-15
37254791,21767030,1,gdl_jrs_msg_parse,2020-04-16
2086656675,855401553,3,gdl_jrs_msg_parse,2020-04-16
216100218,131791492,4,gdl_jrs_msg_parse,2020-04-16
65685868,40236208,2,gdl_jrs_msg_parse,2020-04-16
36502726,19282744,1,gdl_jrs_msg_parse,2020-04-17
2242421107,885100240,3,gdl_jrs_msg_parse,2020-04-17
222323082,138790463,4,gdl_jrs_msg_parse,2020-04-17
71046748,44495353,2,gdl_jrs_msg_parse,2020-04-17
37237340,20448401,1,gdl_jrs_msg_parse,2020-04-18
1998818478,843567796,3,gdl_jrs_msg_parse,2020-04-18
224017841,137659983,4,gdl_jrs_msg_parse,2020-04-18
63547655,38769338,2,gdl_jrs_msg_parse,2020-04-18
38507407,22281701,1,gdl_jrs_msg_parse,2020-04-19
1612869665,713365392,3,gdl_jrs_msg_parse,2020-04-19
196136204,116653299,4,gdl_jrs_msg_parse,2020-04-19
61382003,38542585,2,gdl_jrs_msg_parse,2020-04-19
46870754,29205595,1,gdl_jrs_msg_parse,2020-04-20
2181949172,874157799,3,gdl_jrs_msg_parse,2020-04-20
209988125,126665490,4,gdl_jrs_msg_parse,2020-04-20
70819489,45550079,2,gdl_jrs_msg_parse,2020-04-20
38724470,21377998,1,gdl_jrs_msg_parse,2020-04-21
1845765190,774703560,3,gdl_jrs_msg_parse,2020-04-21
280898417,197322982,4,gdl_jrs_msg_parse,2020-04-21
76219166,46934360,2,gdl_jrs_msg_parse,2020-04-21
91520008,73844231,1,gdl_jrs_msg_parse,2020-04-22
1889568756,801800689,3,gdl_jrs_msg_parse,2020-04-22
202816617,126135986,4,gdl_jrs_msg_parse,2020-04-22
68729774,44535284,2,gdl_jrs_msg_parse,2020-04-22
34747046,19150160,1,gdl_jrs_msg_parse,2020-04-23
1875069611,781015395,3,gdl_jrs_msg_parse,2020-04-23
194696137,124358727,4,gdl_jrs_msg_parse,2020-04-23
69204559,44402111,2,gdl_jrs_msg_parse,2020-04-23
33497548,19965508,1,gdl_jrs_msg_parse,2020-04-24
2181835723,918173470,3,gdl_jrs_msg_parse,2020-04-24
252386751,163282842,4,gdl_jrs_msg_parse,2020-04-24
75728822,49149273,2,gdl_jrs_msg_parse,2020-04-24
39214463,22775030,1,gdl_jrs_msg_parse,2020-04-25
1876067394,797788258,3,gdl_jrs_msg_parse,2020-04-25
215155356,131081822,4,gdl_jrs_msg_parse,2020-04-25
71936618,45848891,2,gdl_jrs_msg_parse,2020-04-25
39214463,22775030,1,gdl_jrs_msg_parse,2020-04-25
1876067394,797788258,3,gdl_jrs_msg_parse,2020-04-25
215155356,131081822,4,gdl_jrs_msg_parse,2020-04-25
71936618,45848891,2,gdl_jrs_msg_parse,2020-04-25
37956593,20763094,1,gdl_jrs_msg_parse,2020-04-27
2087126107,833110586,3,gdl_jrs_msg_parse,2020-04-27
202600133,121229418,4,gdl_jrs_msg_parse,2020-04-27
