var,0,1,2,3,4,5,6,7,8,9,dt
credit_card__54_cnt_6m,2229125421,4432397,410067,72475,33470,171,0,0,0,0,2020-02-01
credit_card__20_amount_min_3m,1981071060,40146792,43357386,55156641,25078814,21212335,38488219,18266788,11295966,0,2020-02-01
credit_card__60_overdue2_3m,2232791581,340863,110773,71325,86045,250484,368696,41184,13050,0,2020-02-01
bank_budget__24_amount_cnt_6m,2233675970,314734,37500,16904,7837,8551,5803,6702,0,0,2020-02-01
credit_card__60_orgcnt_1m,2223374486,10159166,451315,88326,708,0,0,0,0,0,2020-02-01
credit_card__55_amount_big_3m,2186076135,20694780,9231365,5675874,3260336,2214421,1606271,3123184,1124848,1066787,2020-02-01
invest__121_cnt_1m,2231923813,1717502,250526,59628,31538,34816,54829,1349,0,0,2020-02-01
other_budget__41_amount_big_3m,2230880148,1760687,607454,425338,76444,150113,171898,1919,0,0,2020-02-01
bank_budget__21_amount_sum_3m,1863623124,73313518,33786139,58718124,45367092,44145969,67586248,26245040,21288747,0,2020-02-01
other_budget__41_amount_big_1m,2232215674,1091310,344624,232656,40338,99571,37251,12577,0,0,2020-02-01
games__7_cnt_1m,2233619336,286054,91427,32489,16026,16373,12210,86,0,0,2020-02-01
chat__7_cnt_3m,2233928004,134829,9383,1137,236,215,66,131,0,0,2020-02-01
credit_card__60_overdue2_1m,2233107193,182160,685940,65090,17373,15044,1201,0,0,0,2020-02-01
other_budget__41_amount_max_1m,2160917732,18401638,4181703,20666214,15046649,12027903,2832162,0,0,0,2020-02-01
bank_budget__22_amount_max_3m,1733507494,75247299,57902670,69870531,42725051,44173046,100262090,49819539,60566281,0,2020-02-01
car__501_amount_sum_1m,2229399895,471206,559366,713875,473345,451010,809264,712865,483175,0,2020-02-01
car__502_cnt_6m,2231283736,2271604,306491,94551,71748,42491,3380,0,0,0,2020-02-01
invest__125_amount_cnt_1m,2234069800,2922,568,235,476,0,0,0,0,0,2020-02-01
credit_card__20_amount_sum_1m,2033770036,86325239,33235012,24071028,9967505,8365671,15084219,12044012,11211279,0,2020-02-01
