var,0,1,2,3,4,5,6,7,8,9,dt
yi_bao__17_cnt_1m,2234074001,0,0,0,0,0,0,0,0,0,2020-02-01
taxi__7_cnt_1m,2233867927,156743,30797,9997,4185,4352,0,0,0,0,2020-02-01
tourism__7_cnt_6m,2196946067,18215476,8914976,5949314,1225206,1337034,1476308,9620,0,0,2020-02-01
takeoutfood__508_cnt_1m,2206472173,22106471,3885473,952551,294343,362951,39,0,0,0,2020-02-01
takeoutfood__87_cnt_1m,2210510611,21400563,1792501,223597,56447,83567,6715,0,0,0,2020-02-01
tourism__7_cnt_1m,2217515675,8535079,4003541,1578843,951568,480784,322803,684532,1176,0,2020-02-01
yys__15_amount_max_6m,984213614,214847442,143131700,278026220,286353885,52582002,118170841,60664298,96083999,0,2020-02-01
yys__20_cnt_6m,772693752,121389679,156295310,239626660,398571293,104353681,105242528,154690208,119015659,62195231,2020-02-01
recruit__1_cnt_1m,2207855135,17550938,4472278,1770089,922700,809941,682731,10189,0,0,2020-02-01
tourism__1_cnt_6m,2106846950,65952772,27121900,12621043,7214527,4331275,2748309,3952165,2031441,1253619,2020-02-01
yys__15_cnt_6m,654125238,202536438,314790909,212939708,248906525,107248625,130519340,193783465,107518605,61705148,2020-02-01
tourism__6_cnt_6m,2043729218,62489400,32970807,21826114,29098887,10020749,7936424,14776909,7581865,3643628,2020-02-01
takeoutfood__86_cnt_6m,2221021710,9983742,1947416,512815,224479,166404,216725,710,0,0,2020-02-01
train__7_amount_sum_1m,2231300637,7664,298127,226890,370031,168525,212798,457072,476261,555996,2020-02-01
room__1_cnt_1m,2230860313,2122926,547304,212477,123893,69347,60545,58325,18871,0,2020-02-01
yys__16_amount_sum_6m,2066692304,37230217,32207104,28257359,16252836,16701465,21597156,10962440,4173120,0,2020-02-01
renting__7_amount_cnt_3m,2234002236,65197,5341,1105,122,0,0,0,0,0,2020-02-01
restaurant__1_cnt_1m,2216042759,13427757,2981846,949989,361371,307141,3138,0,0,0,2020-02-01
yys__15_amount_sum_1m,1456165023,116806438,100179934,164148276,97736062,65043443,118213346,66407131,49374348,0,2020-02-01
train__6_cnt_6m,2201827285,20290797,5443427,2514231,1357301,837455,832091,969560,1854,0,2020-02-01
yys__15_amount_cnt_6m,984207078,193680150,258721486,192878727,243334855,73957407,75910159,102122699,70312288,38949152,2020-02-01
taxi__41_amount_sum_6m,2229658010,1287686,322965,303940,1275528,16098,670070,132766,406938,0,2020-02-01
renting__6_cnt_3m,2231725050,1203709,477657,249101,158062,84976,89410,81026,5010,0,2020-02-01
taxi__41_amount_cnt_1m,2233577000,412847,69621,11424,3109,0,0,0,0,0,2020-02-01
report__5_cnt_3m,2218920914,13013252,1241850,458726,215001,150246,73610,402,0,0,2020-02-01
train__7_amount_cnt_1m,2231300623,1855545,478958,175961,151778,72444,38692,0,0,0,2020-02-01
takeoutfood__1_cnt_6m,2098073110,84293513,26185880,10413564,4903644,2606874,3359991,4220429,16996,0,2020-02-01
takeoutfood__86_cnt_1m,2230729540,2686538,460555,107647,87082,2639,0,0,0,0,2020-02-01
taxi__1_cnt_1m,2200708329,23756797,5817433,1904142,802136,397761,345707,341594,102,0,2020-02-01
renting__7_cnt_1m,2233954466,87247,18915,5812,2878,2416,2267,0,0,0,2020-02-01
she_bao__15_cnt_1m,2233458565,213838,357613,37274,6711,0,0,0,0,0,2020-02-01
other_budget__42_cnt_3m,1456001466,240875073,139134666,172395198,92649949,50897540,28448072,39685152,20625173,11069930,2020-03-01
taxi__41_cnt_6m,2225556857,22778611,1966425,532166,306952,380155,260895,158,0,0,2020-03-01
yys__20_amount_sum_6m,977622462,386553846,201882984,187345654,88861963,84320764,134760007,97099227,93335312,0,2020-03-01
takeoutfood__7_cnt_1m,2240082994,8405934,2166178,621448,266653,238913,99,0,0,0,2020-03-01
yys__1_cnt_6m,1620442825,283525285,141391930,110123883,42141470,20911690,15515212,12732531,3703922,1293471,2020-03-01
train__7_cnt_1m,2249433539,1649362,421486,130541,69450,67426,10415,0,0,0,2020-03-01
takeoutfood__87_cnt_6m,2170299807,56513265,14747499,4569738,2534003,2183737,910084,24086,0,0,2020-03-01
renting__156_cnt_3m,2246773315,2973197,968946,395033,190931,115925,191112,172369,1391,0,2020-03-01
taxi__6_cnt_6m,2113015935,50110538,23384020,22927725,10449024,6321040,3298502,12788771,5989952,3496712,2020-03-01
train__5_cnt_1m,2242230538,6051339,1989595,724449,353698,171252,154324,106088,936,0,2020-03-01
train__6_amount_sum_6m,2245937521,1271737,781215,1030741,574710,426047,788757,585928,385563,0,2020-03-01
yys__15_amount_max_1m,1461440146,83668146,76408945,119014630,156531547,41122135,161838042,42300790,109457838,0,2020-03-01
takeoutfood__508_amount_sum_6m,2221812800,1941056,4987584,6440679,2903097,9035871,3947293,713839,0,0,2020-03-01
yys__15_cnt_1m,1018261287,353938319,201499263,142243797,198988167,121998359,39407723,89374832,61065602,25004870,2020-03-01
room__508_amount_cnt_6m,2247579863,2015106,524629,339640,376524,183157,84638,376719,178439,123504,2020-03-01
renting__7_cnt_3m,2251567653,152369,34498,10836,5494,3046,8059,264,0,0,2020-03-01
renting__6_amount_sum_1m,2251631484,39,2183,1254,133710,2922,1893,1240,3996,3498,2020-03-01
renting__7_amount_sum_3m,2251738083,2752,11071,4829,2688,1319,2208,3613,4528,11128,2020-03-01
other_budget__42_wechatpay_amount_sum_6m,2094336197,13873919,13473727,20914126,14018705,13511187,31965002,27280320,22409036,0,2020-03-01
renting__152_amount_sum_1m,2251741798,204,104,1137,1325,2907,2016,10925,8912,12891,2020-03-01
takeoutfood__508_amount_cnt_6m,2221812776,22412652,4925770,1645741,597588,387675,17,0,0,0,2020-03-01
renting__6_amount_cnt_1m,2251631484,141931,5282,1530,601,523,868,0,0,0,2020-03-01
yys__20_amount_cnt_1m,1325189708,723555554,92849700,34872580,15844879,13777770,35827011,9827521,37496,0,2020-03-01
other_budget__42_orgcnt_6m,1316315894,298292307,195593431,142724785,97630553,67618631,82198142,31193712,12286043,7928721,2020-03-01
renting__156_cnt_1m,2250547259,728035,270726,97883,43093,22798,39364,33000,61,0,2020-03-01
restaurant__7_cnt_1m,2251768991,10734,605,220,1350,319,0,0,0,0,2020-03-01
train__6_amount_cnt_6m,2245920651,4387076,917433,442993,108475,5591,0,0,0,0,2020-03-01
room__11_cnt_1m,2248214761,3236578,163922,44594,72619,15538,32323,1884,0,0,2020-03-01
other_budget__42_cnt_6m,1265425143,249285205,235390454,145143806,136727878,55406956,51302706,57094306,36387349,19618416,2020-03-01
renting__1_cnt_3m,2242939797,6006271,1432776,505356,264795,204787,180775,246284,1378,0,2020-03-01
yys__16_amount_cnt_1m,2188151866,37399869,14038474,6321625,2691430,1860782,1202231,115942,0,0,2020-03-01
she_bao__17_cnt_1m,2251782074,136,9,0,0,0,0,0,0,0,2020-03-01
yys__1_cnt_1m,2018706517,155956813,50697802,11513758,6194446,5811910,2875469,25504,0,0,2020-03-01
report__5_cnt_1m,2249226108,1698527,546641,174343,72428,63187,985,0,0,0,2020-03-01
renting__152_amount_cnt_1m,2251741798,26084,3872,1774,5483,3208,0,0,0,0,2020-03-01
train__6_cnt_1m,2247631139,2967850,685048,221584,121605,52354,100870,1769,0,0,2020-03-01
renting__151_cnt_1m,2250362961,932564,183157,86402,47572,41680,125943,1940,0,0,2020-03-01
renting__7_amount_cnt_1m,2251777637,4270,247,65,0,0,0,0,0,0,2020-03-01
train__6_amount_sum_1m,2251361514,4359,44456,20327,48365,25191,32776,114327,72532,58372,2020-03-01
other_budget__42_jdpay_amount_sum_3m,2209603913,29402249,3697766,4430449,2839169,1128949,679724,0,0,0,2020-03-01
yys__16_cnt_1m,2097672303,88703097,33884958,14004885,6753186,5891007,4818353,54430,0,0,2020-03-01
renting__152_amount_sum_3m,2251590557,1322,22144,21856,22607,9548,12107,36047,42782,23249,2020-03-01
report__1_cnt_1m,2250981610,649145,112064,22612,16621,167,0,0,0,0,2020-03-01
report__5_cnt_6m,2231701125,15785871,2389930,930424,453469,215400,187308,118239,453,0,2020-03-01
yys__15_amount_sum_6m,963397834,305335997,184094215,224268107,99840900,92636642,150756349,90567768,140884407,0,2020-03-01
yi_bao__1_cnt_1m,2251782219,0,0,0,0,0,0,0,0,0,2020-03-01
yys__16_amount_cnt_6m,2080845705,49786881,31846563,37241257,19190325,10850072,6744482,8467762,4792070,2017102,2020-03-01
restaurant__7_cnt_6m,2250891456,476890,233031,123465,27914,13187,14494,1782,0,0,2020-03-01
renting__152_cnt_1m,2251718832,43141,8434,2553,6153,3106,0,0,0,0,2020-03-01
yys__15_amount_cnt_1m,1461429376,340352760,166383633,82201060,52030266,32968750,25377940,35149828,34786059,21102547,2020-03-01
train__1_cnt_6m,2023151355,101410121,46550213,36682761,9213771,11773486,22922748,77764,0,0,2020-03-01
yys__16_cnt_6m,1873248084,107348950,69107662,77743564,60442151,21376529,7378258,22440735,8308020,4388266,2020-03-01
restaurant__6_cnt_6m,2247930955,3461969,267676,47272,72243,2104,0,0,0,0,2020-03-01
room__1_cnt_6m,2234863010,10405579,2831953,1225953,1214144,296680,359915,313171,177871,93943,2020-03-01
train__7_amount_cnt_6m,2245408481,4032503,1119485,435964,248715,142712,167140,224954,2265,0,2020-03-01
takeoutfood__508_cnt_6m,2121959252,78151266,24652770,10897442,5708554,3296004,3384970,3729649,2312,0,2020-03-01
takeoutfood__7_cnt_6m,2171429045,45993657,17344170,7384511,3872454,2057280,1975528,1716946,8628,0,2020-03-01
room__508_amount_cnt_1m,2249931268,1054634,661322,66391,66517,2087,0,0,0,0,2020-03-01
taxi__1_cnt_6m,2134780854,70841094,23571719,9492752,4636032,2564269,3261101,2631639,2759,0,2020-03-01
report__1_cnt_3m,2249441164,1895434,325589,69968,27433,22210,421,0,0,0,2020-03-01
restaurant__6_cnt_1m,2251715265,62982,2969,653,299,51,0,0,0,0,2020-03-01
yys__20_cnt_1m,1095874263,522237289,252233161,215037281,48631718,57581561,60108260,78686,0,0,2020-03-01
renting__1_cnt_1m,2248838638,2146269,397130,147176,79051,39849,48066,82312,3728,0,2020-03-01
taxi__6_cnt_1m,2217922600,12205076,5501674,5105755,4096915,663520,310907,3933217,1720858,321697,2020-03-01
train__5_cnt_6m,2143942195,47006477,21797859,11448150,7507350,4954527,7939616,6961600,224445,0,2020-03-01
taxi__7_cnt_6m,2251099193,515280,100527,32221,14121,20681,196,0,0,0,2020-03-01
room__12_cnt_6m,2222227558,21091687,4504798,1623609,768518,466479,615731,481634,2205,0,2020-03-01
taxi__41_amount_cnt_6m,2244348950,6863052,231644,227884,110198,491,0,0,0,0,2020-03-01
renting__152_cnt_3m,2251367069,296474,71792,21029,12842,2057,7506,3450,0,0,2020-03-01
takeoutfood__6_cnt_6m,2155328705,61484990,19457211,6493814,2947546,2048925,1802024,2194138,24866,0,2020-03-01
tourism__1_cnt_1m,2239847227,7496832,2639450,941127,383025,263358,210510,690,0,0,2020-03-01
train__1_cnt_1m,2212982137,23453622,8641516,2504278,1433369,813166,902084,1051995,52,0,2020-03-01
recruit__1_cnt_6m,2133653952,52368998,22942970,15091363,12550218,3391340,2357593,4781772,2639689,2004324,2020-03-01
taxi__41_cnt_1m,2246990394,4604796,169499,11390,5805,335,0,0,0,0,2020-03-01
tourism__6_cnt_1m,2242016649,6385848,2220386,660927,241385,111838,144502,684,0,0,2020-03-01
restaurant__1_cnt_6m,2183801916,44729138,12863246,5002758,2316821,1172971,1026041,868596,732,0,2020-03-01
she_bao__1_cnt_1m,2249347928,2047476,286161,61201,22244,17162,47,0,0,0,2020-03-01
takeoutfood__1_cnt_1m,2233290478,14176502,2425859,783315,389415,423131,292187,1332,0,0,2020-03-01
