var,0,1,2,3,4,5,6,7,8,9,dt
soto_pdlm5_m3,49434019,260905,30985,35448,26126,27292,27358,25842,40151,1,2020-02-01
cc1o_pfcm6_m6,49812757,90521,4435,410,4,0,0,0,0,0,2020-02-01
soto_mlcww_m1,49481177,36087,53374,30167,39361,37194,82632,91227,47297,9611,2020-02-01
soto_lncww_m1,42227442,5227722,305081,258747,280333,283529,284756,315629,332211,392677,2020-02-01
cc1o_ccbm7_m3,49900494,4080,610,2942,1,0,0,0,0,0,2020-02-01
cc1o_mlcm6_m3,49880376,26686,1031,34,0,0,0,0,0,0,2020-02-01
moyo_lncww_m6,45930277,1695687,233463,183463,205709,262596,234237,348597,450850,363248,2020-02-01
soto_pdlww_m6,45627306,3038807,56154,199308,181894,213780,118245,70816,170766,231051,2020-02-01
moyo_mlcww_m3,49395507,382777,9614,16180,17703,23122,1385,15253,8546,38040,2020-02-01
soto_pdlm6_m6,49779502,83624,1457,5107,4773,6524,6851,6727,6771,6791,2020-02-01
snio_ofcww_m1,49646774,197419,8169,9549,4859,3843,3226,11422,22685,181,2020-02-01
soto_ofcm8_m6,49860981,13000,3862,4210,5033,5921,3114,4056,3648,4302,2020-02-01
moyo_cfcww_m3,48653591,840026,56405,26134,97102,66473,13748,5374,56148,93126,2020-02-01
soto_lncm5_m1,48927668,702120,41439,20634,27816,38014,27221,27755,39104,56356,2020-02-01
cc1o_pfcm6_m1,49881989,26048,90,0,0,0,0,0,0,0,2020-02-01
cc1o_lbkm6_m3,49121224,717807,65323,3772,1,0,0,0,0,0,2020-02-01
cc1o_ofcm8_m3,49882530,25261,334,2,0,0,0,0,0,0,2020-02-01
soto_cfcm6_m6,49748597,91332,8589,7331,8706,8351,7352,8567,9121,10181,2020-02-01
soto_pfcm6_m6,49812757,41302,7177,8424,7963,8337,4007,5145,4724,8291,2020-02-01
soto_lbkww_m3,40660672,5648197,501376,399416,494883,459658,488959,489367,428075,337524,2020-02-01
snio_lncww_m6,45930277,1553235,599846,462130,241694,391438,596566,132939,2,0,2020-02-01
soto_cfcm8_m3,49902656,4764,124,171,85,113,197,16,1,0,2020-02-01
cc1o_ofcm5_m3,49405157,474258,23562,5143,7,0,0,0,0,0,2020-02-01
snio_lbkww_m1,45583185,2188845,325866,223020,240902,695759,650304,246,0,0,2020-02-01
snio_cfcww_m6,47601622,1028822,388719,279526,127041,52729,76951,307794,44907,16,2020-02-01
soto_lbkm6_m6,48578613,538932,146597,146221,150023,147435,56887,55801,45595,42023,2020-02-01
cc1o_pdlm8_m6,49823541,76418,8160,8,0,0,0,0,0,0,2020-02-01
soto_pfcm5_m6,49367120,220962,35686,44292,53084,57624,31236,33123,31879,33121,2020-02-01
cc1o_ccbm6_m1,49893350,14766,11,0,0,0,0,0,0,0,2020-02-01
soto_mlcm5_m6,49412169,174239,26273,34420,34446,42268,44728,44891,51337,43356,2020-02-01
soto_lncm8_m1,49855264,21620,15999,7523,5121,2584,12,3,0,1,2020-02-01
soto_ofcm5_m1,49711691,193023,281,1258,1765,15,83,10,1,0,2020-02-01
snio_lncww_m3,47225382,1143453,427021,303446,127691,86307,216893,320600,57251,83,2020-02-01
soto_pfcm7_m6,49794642,67579,10809,9914,4099,3969,4745,3672,4648,4050,2020-02-01
cc1o_pdlm6_m1,49886749,20861,505,12,0,0,0,0,0,0,2020-02-01
soto_ofcww_m6,46642541,2322500,142095,105150,48726,191788,157412,115082,95060,87773,2020-02-01
snio_ccbww_m6,49492444,222247,121944,32020,18585,20880,2,5,0,0,2020-02-01
cc1o_mlcm5_m3,49474431,300317,119581,13175,466,157,0,0,0,0,2020-02-01
cc1o_ofcm6_m6,49896745,11141,241,0,0,0,0,0,0,0,2020-02-01
soto_ccbm6_m6,49860035,27034,2289,2635,2539,2478,2595,3039,2905,2578,2020-02-01
soto_lbkm5_m1,47701887,852712,227856,237700,232369,217503,108159,108606,112828,108507,2020-02-01
soto_pfcm7_m1,49884607,18729,1116,938,640,902,457,366,170,202,2020-02-01
soto_lncm6_m3,49592944,206516,12613,22585,15533,14265,14304,11599,8720,9048,2020-02-01
soto_ccbm8_m1,49907369,334,36,178,68,51,29,22,5,35,2020-02-01
cc1o_ccbm7_m6,49898242,5780,702,264,329,2810,0,0,0,0,2020-02-01
cc1o_mlcm8_m6,49898742,9149,229,5,2,0,0,0,0,0,2020-02-01
soto_pdlm5_m1,49668882,125153,6304,19119,19520,15098,12189,9392,13154,19316,2020-02-01
soto_lncm8_m3,49797339,47712,7823,35577,11918,3916,3815,24,2,1,2020-02-01
cc1o_lncm7_m3,49661111,216070,27617,2954,375,0,0,0,0,0,2020-02-01
moyo_cfcww_m6,47601622,1101212,137548,171144,128767,104154,106587,112042,93012,352039,2020-02-01
soto_lbkm7_m1,49677882,109301,14229,13148,12662,14751,12427,14173,16295,23259,2020-02-01
soto_ccbm5_m3,49685381,139149,1063,9963,14189,14392,12488,16003,15429,70,2020-02-01
cc1o_ccbm5_m6,49551767,225892,89267,28168,13003,30,0,0,0,0,2020-02-01
soto_cfcm5_m3,48849324,495380,67260,67728,65852,65294,67307,69512,75705,84765,2020-02-01
cc1o_lncm7_m1,49796119,107371,4422,205,10,0,0,0,0,0,2020-02-01
cc1o_pfcm7_m1,49884607,23487,33,0,0,0,0,0,0,0,2020-02-01
soto_ofcm8_m3,49882530,8798,3684,1942,2239,3469,908,1331,2562,664,2020-02-01
soto_pdlww_m1,48438042,1067522,39458,45252,54988,50195,47696,58508,64100,42366,2020-02-01
soto_mlcm8_m1,49905300,3,1,43,615,1580,538,45,2,0,2020-02-01
soto_ofcm5_m6,49291445,588378,10359,17265,595,83,0,2,0,0,2020-02-01
soto_lbkm8_m3,49622760,103606,26487,25221,30113,31868,14960,18263,16268,18581,2020-02-01
soto_mlcm7_m6,49864503,32543,1572,481,935,1755,1412,212,585,4129,2020-02-01
moyo_ofcww_m1,49646774,192219,4184,9203,6072,5251,3824,5364,5116,30120,2020-02-01
soto_cfcm5_m6,48173523,807013,176305,176710,86353,95108,87506,97906,97994,109709,2020-02-01
soto_ofcm7_m3,49888563,10819,1173,1127,731,772,405,1018,1734,1785,2020-02-01
soto_lbkm5_m3,45557176,1594900,466376,478241,469970,448812,224202,233494,222324,212632,2020-02-01
moyo_mlcww_m6,49262824,416743,19933,34137,22629,21789,19646,29963,16227,64236,2020-02-01
soto_ccbm5_m6,49551767,230701,8919,22347,24199,24538,22363,23163,130,0,2020-02-01
soto_ccbww_m6,45145228,2379310,124061,320981,298605,291313,318119,344545,349676,336289,2020-02-01
cc1o_mlcm8_m3,49901793,6195,139,0,0,0,0,0,0,0,2020-02-01
moyo_ccbww_m6,49492444,225352,73597,10668,19494,66755,19817,0,0,0,2020-02-01
soto_pdlm8_m1,49875499,31362,0,0,392,852,13,4,5,0,2020-02-01
cc1o_lncm6_m3,49592944,257422,49501,6786,1472,2,0,0,0,0,2020-02-01
soto_mlcww_m6,49170192,387046,50077,51293,49302,42844,51307,31306,41036,33724,2020-02-01
cc1o_cfcm7_m3,49901439,6613,75,0,0,0,0,0,0,0,2020-02-01
snio_ccbww_m3,49645772,162562,68039,12834,4669,14244,7,0,0,0,2020-02-01
cc1o_ofcm7_m3,49888563,19460,104,0,0,0,0,0,0,0,2020-02-01
soto_lbkww_m1,44184157,2984800,288396,296388,283436,299580,338325,378269,439425,415351,2020-02-01
