category_2,category_3,total_num,unique_num,table_name,dt
takeoutfood,86,127709,80769,gdl_jrs_msg_parse,2019-06-22
gong_ji_jin,15,82,76,gdl_jrs_msg_parse,2019-06-22
live,6,37747,12297,gdl_jrs_msg_parse,2019-06-22
first_aid,104,10027,5524,gdl_jrs_msg_parse,2019-06-22
yys,0,247924769,185012432,gdl_jrs_msg_parse,2019-06-22
restaurant,9,730401,722099,gdl_jrs_msg_parse,2019-06-22
business_insurance,1,722869,495408,gdl_jrs_msg_parse,2019-06-22
loan,135,7941120,6050448,gdl_jrs_msg_parse,2019-06-22
renting,156,132414,89199,gdl_jrs_msg_parse,2019-06-22
express,0,33517034,22317926,gdl_jrs_msg_parse,2019-06-22
renting,151,93621,71846,gdl_jrs_msg_parse,2019-06-22
gas,15,201439,189742,gdl_jrs_msg_parse,2019-06-22
payinroom,1,53447,47642,gdl_jrs_msg_parse,2019-06-22
chat,9,4714660,4315701,gdl_jrs_msg_parse,2019-06-22
car,9,884272,753364,gdl_jrs_msg_parse,2019-06-22
invest,125,170003,141354,gdl_jrs_msg_parse,2019-06-22
business_insurance,0,2483719,2063064,gdl_jrs_msg_parse,2019-06-22
water,15,72950,65301,gdl_jrs_msg_parse,2019-06-22
loan,53,2170353,2006612,gdl_jrs_msg_parse,2019-06-22
first_aid,101,29,28,gdl_jrs_msg_parse,2019-06-22
invest,121,2589323,2374231,gdl_jrs_msg_parse,2019-06-22
credit_card,9,3598658,3031961,gdl_jrs_msg_parse,2019-06-22
tourism,7,345282,218611,gdl_jrs_msg_parse,2019-06-22
loan,138,48471,44839,gdl_jrs_msg_parse,2019-06-22
express,82,1792805,1374697,gdl_jrs_msg_parse,2019-06-22
mother,9,115066,101367,gdl_jrs_msg_parse,2019-06-22
transit,3,7,7,gdl_jrs_msg_parse,2019-06-22
chat,6,240550,160053,gdl_jrs_msg_parse,2019-06-22
read,7,165,141,gdl_jrs_msg_parse,2019-06-22
photograph,11,4,3,gdl_jrs_msg_parse,2019-06-22
onlineshopping,6,10185281,9725052,gdl_jrs_msg_parse,2019-06-22
secondhand,888,383561,318433,gdl_jrs_msg_parse,2019-06-22
mother,1,216589,155305,gdl_jrs_msg_parse,2019-06-22
car,7,7393,5699,gdl_jrs_msg_parse,2019-06-22
edu_pay,7,1484,1075,gdl_jrs_msg_parse,2019-06-22
airplane,0,4261362,3646606,gdl_jrs_msg_parse,2020-02-02
recruit,9,4037420,3915477,gdl_jrs_msg_parse,2020-02-02
law,0,1637055,1022634,gdl_jrs_msg_parse,2020-02-02
secondhand,88,2,2,gdl_jrs_msg_parse,2020-02-02
gong_ji_jin,0,103436,102407,gdl_jrs_msg_parse,2020-02-02
first_aid,0,1420,831,gdl_jrs_msg_parse,2020-02-02
taxi,8,289,283,gdl_jrs_msg_parse,2020-02-02
bank_budget,1,10547845,6318255,gdl_jrs_msg_parse,2020-02-02
room,11,47005,37433,gdl_jrs_msg_parse,2020-02-02
transit,6,2454,1882,gdl_jrs_msg_parse,2020-02-02
music,0,49853,40565,gdl_jrs_msg_parse,2020-02-02
games,0,485868,306700,gdl_jrs_msg_parse,2020-02-02
room,0,181576,153944,gdl_jrs_msg_parse,2020-02-02
report,9,6936,5564,gdl_jrs_msg_parse,2020-02-02
loan,0,2184940,1813668,gdl_jrs_msg_parse,2020-02-02
edu_school,71,9043671,4842804,gdl_jrs_msg_parse,2020-02-02
transit,1,9525,7797,gdl_jrs_msg_parse,2020-02-02
metro,9,1552,1069,gdl_jrs_msg_parse,2020-02-02
edu_pay,6,384753,368144,gdl_jrs_msg_parse,2020-02-02
loan,137,2777307,2156022,gdl_jrs_msg_parse,2020-02-02
loan,1,519406,402227,gdl_jrs_msg_parse,2020-02-02
other_budget,0,479987,414409,gdl_jrs_msg_parse,2020-02-02
renting,6,39193,35149,gdl_jrs_msg_parse,2020-02-02
credit_card,52,18212,12275,gdl_jrs_msg_parse,2020-02-02
renting,1,151298,113232,gdl_jrs_msg_parse,2020-02-02
loan,888,2581187,1329769,gdl_jrs_msg_parse,2020-02-02
games,1,9180569,6749246,gdl_jrs_msg_parse,2020-02-02
report,5,36524,26603,gdl_jrs_msg_parse,2020-02-02
credit_card,59,416673,411325,gdl_jrs_msg_parse,2020-02-02
payinroom,0,621283,460480,gdl_jrs_msg_parse,2020-02-02
first_aid,105,229772,218723,gdl_jrs_msg_parse,2020-02-02
passtran,1,10605,8955,gdl_jrs_msg_parse,2020-02-02
passtran,9,3780,3547,gdl_jrs_msg_parse,2020-02-02
photograph,6,1,1,gdl_jrs_msg_parse,2020-02-02
room,9,1380357,1314460,gdl_jrs_msg_parse,2020-02-02
mother,0,83001,72114,gdl_jrs_msg_parse,2020-02-02
passtran,7,939,899,gdl_jrs_msg_parse,2020-02-02
train,5,1414825,1132895,gdl_jrs_msg_parse,2020-02-02
report,0,63865,61074,gdl_jrs_msg_parse,2020-02-02
credit_card,1,749002,523047,gdl_jrs_msg_parse,2020-02-02
medical,6,85852,69257,gdl_jrs_msg_parse,2020-02-02
photograph,1,4382,4106,gdl_jrs_msg_parse,2020-02-02
electric,15,3153788,2762987,gdl_jrs_msg_parse,2020-02-02
hotel,0,6952319,5646037,gdl_jrs_msg_parse,2020-02-02
payinroom,9,843308,811392,gdl_jrs_msg_parse,2020-02-02
taxi,6,2733132,2404398,gdl_jrs_msg_parse,2020-02-02
ship,0,15883,9618,gdl_jrs_msg_parse,2020-02-02
credit_card,55,5750967,3778218,gdl_jrs_msg_parse,2020-02-02
water,9,211346,194292,gdl_jrs_msg_parse,2020-02-02
live,9,912777,816405,gdl_jrs_msg_parse,2020-02-02
tourism,6,741090,674555,gdl_jrs_msg_parse,2020-02-02
metro,1,236,231,gdl_jrs_msg_parse,2020-02-02
chat,1,16412854,8918823,gdl_jrs_msg_parse,2020-02-02
invest,122,131614,92096,gdl_jrs_msg_parse,2020-02-02
bank_budget,23,9760698,6404332,gdl_jrs_msg_parse,2020-02-02
passtran,2,4277,3432,gdl_jrs_msg_parse,2020-02-02
medical,9,1542610,1445874,gdl_jrs_msg_parse,2020-02-02
other_budget,41,13056491,11344601,gdl_jrs_msg_parse,2020-02-02
loan,54,457592,398590,gdl_jrs_msg_parse,2020-02-02
secondhand,13,775,668,gdl_jrs_msg_parse,2020-02-02
secondhand,11,3145,2851,gdl_jrs_msg_parse,2020-02-02
transit,8,5,3,gdl_jrs_msg_parse,2020-02-02
loan,58,4119895,3467203,gdl_jrs_msg_parse,2020-02-02
hotel,9,4752762,4516232,gdl_jrs_msg_parse,2020-02-02
other_budget,9,6113530,5289514,gdl_jrs_msg_parse,2020-02-02
express,7,185913,167141,gdl_jrs_msg_parse,2020-02-02
renting,0,202395,92209,gdl_jrs_msg_parse,2020-02-02
onlineshopping,0,6654958,5953964,gdl_jrs_msg_parse,2020-02-02
mother,7,8876,8037,gdl_jrs_msg_parse,2020-02-02
movie,7,1044,929,gdl_jrs_msg_parse,2020-02-02
government,111,15346604,14671496,gdl_jrs_msg_parse,2020-02-02
credit_card,62,21706,20754,gdl_jrs_msg_parse,2020-02-02
bycicle,1,137426,115193,gdl_jrs_msg_parse,2020-02-02
airplane,7,194672,133309,gdl_jrs_msg_parse,2020-02-02
police,0,8,2,gdl_jrs_msg_parse,2020-02-02
she_bao,9,5431,4837,gdl_jrs_msg_parse,2020-02-02
bank_budget,21,23407357,12919607,gdl_jrs_msg_parse,2020-02-02
medical,7,85392,66764,gdl_jrs_msg_parse,2020-02-02
invest,0,746595,487760,gdl_jrs_msg_parse,2020-02-02
invest,9,1618727,1450037,gdl_jrs_msg_parse,2020-02-02
credit_card,53,22450,21796,gdl_jrs_msg_parse,2020-02-02
car,502,6067,3883,gdl_jrs_msg_parse,2020-02-02
music,7,76,74,gdl_jrs_msg_parse,2020-02-02
restaurant,7,236,224,gdl_jrs_msg_parse,2020-02-02
bank_budget,9,8943625,7658507,gdl_jrs_msg_parse,2020-02-02
metro,6,619,313,gdl_jrs_msg_parse,2020-02-02
read,9,2079243,2058173,gdl_jrs_msg_parse,2020-02-02
onlineshopping,7,779523,516369,gdl_jrs_msg_parse,2020-02-02
bycicle,9,26686,24081,gdl_jrs_msg_parse,2020-02-02
invest,127,1095,977,gdl_jrs_msg_parse,2020-02-02
photograph,9,765,709,gdl_jrs_msg_parse,2020-02-02
yys,16,27234085,25573235,gdl_jrs_msg_parse,2020-02-02
airplane,2,100754,52014,gdl_jrs_msg_parse,2020-02-02
first_aid,102,146,77,gdl_jrs_msg_parse,2020-02-02
credit_card,58,2941003,2253748,gdl_jrs_msg_parse,2020-02-02
photograph,888,46905,43641,gdl_jrs_msg_parse,2020-02-02
electric,9,4816923,3763424,gdl_jrs_msg_parse,2020-02-02
secondhand,0,1111372,1023167,gdl_jrs_msg_parse,2020-02-02
renting,7,6648,5395,gdl_jrs_msg_parse,2020-02-02
business_insurance,33,62394,47268,gdl_jrs_msg_parse,2020-02-02
photograph,0,994,780,gdl_jrs_msg_parse,2020-02-02
loan,59,3173248,1772915,gdl_jrs_msg_parse,2020-02-02
hotel,1,856066,705797,gdl_jrs_msg_parse,2020-02-02
metro,0,6134,4715,gdl_jrs_msg_parse,2020-02-02
read,6,4475,3757,gdl_jrs_msg_parse,2020-02-02
gas,16,176494,153015,gdl_jrs_msg_parse,2020-02-02
report,1,16128,14387,gdl_jrs_msg_parse,2020-02-02
electric,0,4811407,3942474,gdl_jrs_msg_parse,2020-02-02
transit,0,21618,10981,gdl_jrs_msg_parse,2020-02-02
ship,1,588,488,gdl_jrs_msg_parse,2020-02-02
edu_pay,9,18298830,12408854,gdl_jrs_msg_parse,2020-02-02
room,1,123533,82041,gdl_jrs_msg_parse,2020-02-02
car,0,10900339,9183705,gdl_jrs_msg_parse,2020-02-02
gas,0,362643,257400,gdl_jrs_msg_parse,2020-02-02
bycicle,0,119375,80238,gdl_jrs_msg_parse,2020-02-02
gong_ji_jin,9,505022,498024,gdl_jrs_msg_parse,2020-02-02
renting,9,352930,262671,gdl_jrs_msg_parse,2020-02-02
hotel,27,969567,949470,gdl_jrs_msg_parse,2020-02-02
payinroom,12,20090,18285,gdl_jrs_msg_parse,2020-02-02
she_bao,15,25,23,gdl_jrs_msg_parse,2020-02-02
other_budget,1,7569443,5127863,gdl_jrs_msg_parse,2020-02-02
tourism,0,1606078,1124460,gdl_jrs_msg_parse,2020-02-02
takeoutfood,0,3687028,3111090,gdl_jrs_msg_parse,2020-02-02
onlineshopping,9,21242892,20401059,gdl_jrs_msg_parse,2020-02-02
read,0,1546984,1530194,gdl_jrs_msg_parse,2020-02-02
recruit,1,4484063,3989967,gdl_jrs_msg_parse,2020-02-02
ship,9,383,305,gdl_jrs_msg_parse,2020-02-02
credit_card,0,1937801,1651360,gdl_jrs_msg_parse,2020-02-02
secondhand,6,58582,56424,gdl_jrs_msg_parse,2020-02-02
gas,1,15473,11116,gdl_jrs_msg_parse,2020-02-02
takeoutfood,1,881654,716357,gdl_jrs_msg_parse,2020-02-02
water,16,129326,122987,gdl_jrs_msg_parse,2020-02-02
chat,7,254,183,gdl_jrs_msg_parse,2020-02-02
hotel,25,142506,101283,gdl_jrs_msg_parse,2020-02-02
business_insurance,9,5918264,5175262,gdl_jrs_msg_parse,2020-02-02
room,508,67744,62871,gdl_jrs_msg_parse,2020-02-02
gong_ji_jin,17,10902,10072,gdl_jrs_msg_parse,2020-02-02
movie,6,2443471,2203980,gdl_jrs_msg_parse,2020-02-02
movie,0,1349625,1275737,gdl_jrs_msg_parse,2020-02-02
tourism,9,678014,508764,gdl_jrs_msg_parse,2020-02-02
bycicle,7,77,76,gdl_jrs_msg_parse,2020-02-02
taxi,9,2555566,2064621,gdl_jrs_msg_parse,2020-02-02
express,6,516725,364582,gdl_jrs_msg_parse,2020-02-02
secondhand,85,2303,2188,gdl_jrs_msg_parse,2020-02-02
loan,141,101,88,gdl_jrs_msg_parse,2020-02-02
read,1,460682,388679,gdl_jrs_msg_parse,2020-02-02
takeoutfood,7,641903,547841,gdl_jrs_msg_parse,2020-02-02
secondhand,1,10906,9627,gdl_jrs_msg_parse,2020-02-02
edu_pay,1,7242399,4851828,gdl_jrs_msg_parse,2020-02-02
electric,16,392832,358090,gdl_jrs_msg_parse,2020-02-02
medical,1,1036770,739793,gdl_jrs_msg_parse,2020-02-02
passtran,0,7714,4602,gdl_jrs_msg_parse,2020-02-02
electric,1,162207,104240,gdl_jrs_msg_parse,2020-02-02
recruit,0,477683,363900,gdl_jrs_msg_parse,2020-02-02
train,9,11196769,9996595,gdl_jrs_msg_parse,2020-02-02
transit,7,4,2,gdl_jrs_msg_parse,2020-02-02
yys,20,75247962,64316821,gdl_jrs_msg_parse,2020-02-02
onlineshopping,1,10384151,7801357,gdl_jrs_msg_parse,2020-02-02
taxi,0,1584460,1013956,gdl_jrs_msg_parse,2020-02-02
games,6,409362,277676,gdl_jrs_msg_parse,2020-02-02
loan,131,507507,401822,gdl_jrs_msg_parse,2020-02-02
passtran,6,10240,6072,gdl_jrs_msg_parse,2020-02-02
express,1,1223904,878449,gdl_jrs_msg_parse,2020-02-02
train,1,5952692,3967918,gdl_jrs_msg_parse,2020-02-02
live,0,81645,59261,gdl_jrs_msg_parse,2020-02-02
edu_pay,0,272285,264529,gdl_jrs_msg_parse,2020-02-02
transit,9,3174,1903,gdl_jrs_msg_parse,2020-02-02
secondhand,9,2311903,2206744,gdl_jrs_msg_parse,2020-02-02
car,11,217229,158807,gdl_jrs_msg_parse,2020-02-02
ship,8,572,176,gdl_jrs_msg_parse,2020-02-02
metro,7,1,1,gdl_jrs_msg_parse,2020-02-02
takeoutfood,6,396874,352590,gdl_jrs_msg_parse,2020-02-02
ship,7,5,5,gdl_jrs_msg_parse,2020-02-02
yys,1,10442475,7498252,gdl_jrs_msg_parse,2020-02-02
hotel,7,64884,49183,gdl_jrs_msg_parse,2020-02-02
car,501,354888,346974,gdl_jrs_msg_parse,2020-02-02
mother,6,3226,2840,gdl_jrs_msg_parse,2020-02-02
music,1,1708075,1289574,gdl_jrs_msg_parse,2020-02-02
credit_card,56,518919,430221,gdl_jrs_msg_parse,2020-02-02
transit,2,32,23,gdl_jrs_msg_parse,2020-02-02
business_insurance,32,2108595,1997946,gdl_jrs_msg_parse,2020-02-02
train,6,308134,234839,gdl_jrs_msg_parse,2020-02-02
credit_card,54,16255,15671,gdl_jrs_msg_parse,2020-02-02
payinroom,888,197972,158836,gdl_jrs_msg_parse,2020-02-02
gas,9,531549,495729,gdl_jrs_msg_parse,2020-02-02
airplane,1,912622,644460,gdl_jrs_msg_parse,2020-02-02
water,0,429222,401025,gdl_jrs_msg_parse,2020-02-02
she_bao,1,52361,44039,gdl_jrs_msg_parse,2020-02-02
payinroom,11,22945,18742,gdl_jrs_msg_parse,2020-02-02
loan,134,1170508,827612,gdl_jrs_msg_parse,2020-02-02
taxi,1,612537,452888,gdl_jrs_msg_parse,2020-02-02
payinroom,7,27058,24140,gdl_jrs_msg_parse,2020-02-02
renting,152,8860,4267,gdl_jrs_msg_parse,2020-02-02
credit_card,20,58329746,56096737,gdl_jrs_msg_parse,2020-02-02
games,7,42369,30866,gdl_jrs_msg_parse,2020-02-02
yys,9,597024125,413281791,gdl_jrs_msg_parse,2020-02-02
room,12,3808300,3787682,gdl_jrs_msg_parse,2020-02-02
taxi,7,16062,15742,gdl_jrs_msg_parse,2020-02-02
secondhand,12,1,1,gdl_jrs_msg_parse,2020-02-02
government,0,5060576,4046603,gdl_jrs_msg_parse,2020-02-02
restaurant,6,1252,1146,gdl_jrs_msg_parse,2020-02-02
games,9,5300563,4062304,gdl_jrs_msg_parse,2020-02-02
bycicle,6,92356,89623,gdl_jrs_msg_parse,2020-02-02
law,29,10983,8081,gdl_jrs_msg_parse,2020-02-02
invest,123,343779,268675,gdl_jrs_msg_parse,2020-02-02
car,12,721500,714988,gdl_jrs_msg_parse,2020-02-02
takeoutfood,87,341871,333859,gdl_jrs_msg_parse,2020-02-02
movie,1,14019573,10174370,gdl_jrs_msg_parse,2020-02-02
tourism,1,826416,632102,gdl_jrs_msg_parse,2020-02-02
takeoutfood,9,1524592,1471492,gdl_jrs_msg_parse,2020-02-02
chat,0,287010,232865,gdl_jrs_msg_parse,2020-02-02
other_budget,42,38404222,33414634,gdl_jrs_msg_parse,2020-02-02
express,81,4163693,3075719,gdl_jrs_msg_parse,2020-02-02
edu_school,0,496824,405102,gdl_jrs_msg_parse,2020-02-02
ship,6,3,3,gdl_jrs_msg_parse,2020-02-02
restaurant,0,812450,470842,gdl_jrs_msg_parse,2020-02-02
train,0,1060937,903787,gdl_jrs_msg_parse,2020-02-02
express,9,8998285,6932157,gdl_jrs_msg_parse,2020-02-02
water,1,18156,9239,gdl_jrs_msg_parse,2020-02-02
movie,9,6292601,6006881,gdl_jrs_msg_parse,2020-02-02
she_bao,0,7927,7643,gdl_jrs_msg_parse,2020-02-02
express,83,328153,293465,gdl_jrs_msg_parse,2020-02-02
train,7,262495,210317,gdl_jrs_msg_parse,2020-02-02
medical,0,915590,549318,gdl_jrs_msg_parse,2020-02-02
car,1,1230661,907834,gdl_jrs_msg_parse,2020-02-02
airplane,6,152395,89465,gdl_jrs_msg_parse,2020-02-02
restaurant,1,255442,210041,gdl_jrs_msg_parse,2020-02-02
weather,70,488215,464294,gdl_jrs_msg_parse,2020-02-02
bank_budget,22,87977791,49531348,gdl_jrs_msg_parse,2020-02-02
first_aid,103,2164,2121,gdl_jrs_msg_parse,2020-02-02
loan,9,21542387,18606012,gdl_jrs_msg_parse,2020-02-02
credit_card,60,328401,320561,gdl_jrs_msg_parse,2020-02-02
secondhand,7,49473,20958,gdl_jrs_msg_parse,2020-02-02
car,6,43304,41478,gdl_jrs_msg_parse,2020-02-02
gong_ji_jin,1,51040,35053,gdl_jrs_msg_parse,2020-02-02
taxi,41,6497,5969,gdl_jrs_msg_parse,2020-02-02
bank_budget,0,67627756,47976242,gdl_jrs_msg_parse,2020-02-02
music,9,267079,257548,gdl_jrs_msg_parse,2020-02-02
bank_budget,24,1941,1701,gdl_jrs_msg_parse,2020-02-02
takeoutfood,508,227630,214459,gdl_jrs_msg_parse,2020-02-02
music,6,8940,8621,gdl_jrs_msg_parse,2020-02-02
live,7,1,1,gdl_jrs_msg_parse,2020-02-02
live,1,400056,302392,gdl_jrs_msg_parse,2020-02-02
payinroom,6,12911,10416,gdl_jrs_msg_parse,2020-02-02
secondhand,83,264956,160108,gdl_jrs_msg_parse,2020-02-02
airplane,9,4957522,4795673,gdl_jrs_msg_parse,2020-02-02
yys,15,291961381,234485647,gdl_jrs_msg_parse,2020-02-02
hotel,6,1298759,1224991,gdl_jrs_msg_parse,2020-02-02
takeoutfood,86,65957,55442,gdl_jrs_msg_parse,2020-02-02
gong_ji_jin,15,15,15,gdl_jrs_msg_parse,2020-02-02
first_aid,104,6454,4731,gdl_jrs_msg_parse,2020-02-02
live,6,3351,1683,gdl_jrs_msg_parse,2020-02-02
yys,0,818947818,483917192,gdl_jrs_msg_parse,2020-02-02
restaurant,9,268067,266632,gdl_jrs_msg_parse,2020-02-02
loan,135,18026982,13959724,gdl_jrs_msg_parse,2020-02-02
business_insurance,1,2681004,1594958,gdl_jrs_msg_parse,2020-02-02
renting,156,57721,44255,gdl_jrs_msg_parse,2020-02-02
express,0,39463789,39049344,gdl_jrs_msg_parse,2020-02-02
payinroom,1,48025,45577,gdl_jrs_msg_parse,2020-02-02
renting,151,137967,126868,gdl_jrs_msg_parse,2020-02-02
gas,15,427774,252554,gdl_jrs_msg_parse,2020-02-02
chat,9,15945090,14523368,gdl_jrs_msg_parse,2020-02-02
car,9,673177,571636,gdl_jrs_msg_parse,2020-02-02
invest,125,106,54,gdl_jrs_msg_parse,2020-02-02
business_insurance,0,1253216,1054155,gdl_jrs_msg_parse,2020-02-02
water,15,99431,94284,gdl_jrs_msg_parse,2020-02-02
loan,53,926359,890184,gdl_jrs_msg_parse,2020-02-02
first_aid,101,2950,2950,gdl_jrs_msg_parse,2020-02-02
credit_card,9,2415799,2150944,gdl_jrs_msg_parse,2020-02-02
invest,121,106898,72629,gdl_jrs_msg_parse,2020-02-02
tourism,7,731598,513195,gdl_jrs_msg_parse,2020-02-02
loan,138,271350,261177,gdl_jrs_msg_parse,2020-02-02
express,82,764408,672747,gdl_jrs_msg_parse,2020-02-02
mother,9,186578,175917,gdl_jrs_msg_parse,2020-02-02
transit,3,9,5,gdl_jrs_msg_parse,2020-02-02
chat,6,30467,22767,gdl_jrs_msg_parse,2020-02-02
read,7,9,9,gdl_jrs_msg_parse,2020-02-02
onlineshopping,6,8811989,7478018,gdl_jrs_msg_parse,2020-02-02
secondhand,888,239628,186743,gdl_jrs_msg_parse,2020-02-02
mother,1,90457,72235,gdl_jrs_msg_parse,2020-02-02
edu_pay,7,12522,9977,gdl_jrs_msg_parse,2020-02-02
car,7,1152,877,gdl_jrs_msg_parse,2020-02-02
recruit,9,2965137,2859371,gdl_jrs_msg_parse,2020-02-03
law,0,1449932,629390,gdl_jrs_msg_parse,2020-02-03
airplane,0,1525504,1211189,gdl_jrs_msg_parse,2020-02-03
secondhand,88,4,4,gdl_jrs_msg_parse,2020-02-03
gong_ji_jin,0,159572,153852,gdl_jrs_msg_parse,2020-02-03
first_aid,0,1464,782,gdl_jrs_msg_parse,2020-02-03
taxi,8,129,124,gdl_jrs_msg_parse,2020-02-03
bank_budget,1,14190459,8653255,gdl_jrs_msg_parse,2020-02-03
room,11,156765,150077,gdl_jrs_msg_parse,2020-02-03
transit,6,2715,2052,gdl_jrs_msg_parse,2020-02-03
room,0,559129,502779,gdl_jrs_msg_parse,2020-02-03
games,0,485073,289598,gdl_jrs_msg_parse,2020-02-03
music,0,46739,38162,gdl_jrs_msg_parse,2020-02-03
report,9,13456,10268,gdl_jrs_msg_parse,2020-02-03
edu_school,71,14395144,6929047,gdl_jrs_msg_parse,2020-02-03
loan,0,3533903,2999759,gdl_jrs_msg_parse,2020-02-03
transit,1,9726,7989,gdl_jrs_msg_parse,2020-02-03
metro,9,3442,1851,gdl_jrs_msg_parse,2020-02-03
edu_pay,6,361122,343562,gdl_jrs_msg_parse,2020-02-03
loan,137,3103277,2348311,gdl_jrs_msg_parse,2020-02-03
loan,1,564087,433500,gdl_jrs_msg_parse,2020-02-03
other_budget,0,2006600,1833966,gdl_jrs_msg_parse,2020-02-03
renting,6,36825,32799,gdl_jrs_msg_parse,2020-02-03
credit_card,52,17458,11596,gdl_jrs_msg_parse,2020-02-03
renting,1,176795,126695,gdl_jrs_msg_parse,2020-02-03
loan,888,2909779,1449577,gdl_jrs_msg_parse,2020-02-03
games,1,8884551,6499266,gdl_jrs_msg_parse,2020-02-03
report,5,593680,564252,gdl_jrs_msg_parse,2020-02-03
payinroom,0,620360,460555,gdl_jrs_msg_parse,2020-02-03
credit_card,59,300430,296182,gdl_jrs_msg_parse,2020-02-03
first_aid,105,181115,167367,gdl_jrs_msg_parse,2020-02-03
passtran,1,22666,18502,gdl_jrs_msg_parse,2020-02-03
passtran,9,2811,2619,gdl_jrs_msg_parse,2020-02-03
room,9,373231,321197,gdl_jrs_msg_parse,2020-02-03
mother,0,61421,57356,gdl_jrs_msg_parse,2020-02-03
passtran,7,1321,1174,gdl_jrs_msg_parse,2020-02-03
train,5,1255267,1001588,gdl_jrs_msg_parse,2020-02-03
report,0,18860,14923,gdl_jrs_msg_parse,2020-02-03
credit_card,1,742932,519741,gdl_jrs_msg_parse,2020-02-03
medical,6,129525,101969,gdl_jrs_msg_parse,2020-02-03
photograph,1,3861,3616,gdl_jrs_msg_parse,2020-02-03
hotel,0,12658596,11959180,gdl_jrs_msg_parse,2020-02-03
electric,15,2651282,2210790,gdl_jrs_msg_parse,2020-02-03
taxi,6,2561113,2260031,gdl_jrs_msg_parse,2020-02-03
payinroom,9,1416754,1373404,gdl_jrs_msg_parse,2020-02-03
ship,0,12336,8491,gdl_jrs_msg_parse,2020-02-03
credit_card,55,6297152,4275340,gdl_jrs_msg_parse,2020-02-03
water,9,691295,516340,gdl_jrs_msg_parse,2020-02-03
live,9,441979,355731,gdl_jrs_msg_parse,2020-02-03
tourism,6,596845,534670,gdl_jrs_msg_parse,2020-02-03
metro,1,211,203,gdl_jrs_msg_parse,2020-02-03
chat,1,16788886,9505910,gdl_jrs_msg_parse,2020-02-03
invest,122,277654,196757,gdl_jrs_msg_parse,2020-02-03
bank_budget,23,11058306,7039875,gdl_jrs_msg_parse,2020-02-03
passtran,2,3895,3183,gdl_jrs_msg_parse,2020-02-03
medical,9,1535547,1414428,gdl_jrs_msg_parse,2020-02-03
other_budget,41,11592679,9968381,gdl_jrs_msg_parse,2020-02-03
loan,54,476284,413326,gdl_jrs_msg_parse,2020-02-03
secondhand,13,1010,908,gdl_jrs_msg_parse,2020-02-03
secondhand,11,27955,27588,gdl_jrs_msg_parse,2020-02-03
hotel,9,4230575,4061694,gdl_jrs_msg_parse,2020-02-03
other_budget,9,6794440,5854815,gdl_jrs_msg_parse,2020-02-03
loan,58,4248573,3610750,gdl_jrs_msg_parse,2020-02-03
express,7,253189,223653,gdl_jrs_msg_parse,2020-02-03
renting,0,223248,113170,gdl_jrs_msg_parse,2020-02-03
onlineshopping,0,5011878,4258597,gdl_jrs_msg_parse,2020-02-03
mother,7,9839,8307,gdl_jrs_msg_parse,2020-02-03
movie,7,1414,1282,gdl_jrs_msg_parse,2020-02-03
government,111,13154862,12132914,gdl_jrs_msg_parse,2020-02-03
credit_card,62,38460,37008,gdl_jrs_msg_parse,2020-02-03
airplane,7,676290,442211,gdl_jrs_msg_parse,2020-02-03
bycicle,1,129801,107090,gdl_jrs_msg_parse,2020-02-03
police,0,4,4,gdl_jrs_msg_parse,2020-02-03
she_bao,9,7363,6636,gdl_jrs_msg_parse,2020-02-03
bank_budget,21,32681120,18467209,gdl_jrs_msg_parse,2020-02-03
invest,0,1307820,701725,gdl_jrs_msg_parse,2020-02-03
medical,7,93633,78232,gdl_jrs_msg_parse,2020-02-03
invest,9,2022753,1648587,gdl_jrs_msg_parse,2020-02-03
credit_card,53,24223,23371,gdl_jrs_msg_parse,2020-02-03
car,502,151909,150432,gdl_jrs_msg_parse,2020-02-03
music,7,933,912,gdl_jrs_msg_parse,2020-02-03
restaurant,7,437,388,gdl_jrs_msg_parse,2020-02-03
bank_budget,9,15085497,13756375,gdl_jrs_msg_parse,2020-02-03
metro,6,585,329,gdl_jrs_msg_parse,2020-02-03
read,9,2117684,2084434,gdl_jrs_msg_parse,2020-02-03
invest,127,14488,6986,gdl_jrs_msg_parse,2020-02-03
onlineshopping,7,857225,561982,gdl_jrs_msg_parse,2020-02-03
bycicle,9,26728,24169,gdl_jrs_msg_parse,2020-02-03
photograph,9,772,707,gdl_jrs_msg_parse,2020-02-03
yys,16,25146887,19472557,gdl_jrs_msg_parse,2020-02-03
airplane,2,92753,46349,gdl_jrs_msg_parse,2020-02-03
first_aid,102,48,44,gdl_jrs_msg_parse,2020-02-03
credit_card,58,2754478,2315211,gdl_jrs_msg_parse,2020-02-03
photograph,888,40060,36807,gdl_jrs_msg_parse,2020-02-03
electric,9,5727808,4647478,gdl_jrs_msg_parse,2020-02-03
secondhand,0,1113820,1021565,gdl_jrs_msg_parse,2020-02-03
business_insurance,33,102001,62632,gdl_jrs_msg_parse,2020-02-03
renting,7,4699,3898,gdl_jrs_msg_parse,2020-02-03
photograph,0,530,484,gdl_jrs_msg_parse,2020-02-03
loan,59,3214610,1809600,gdl_jrs_msg_parse,2020-02-03
hotel,1,793297,645951,gdl_jrs_msg_parse,2020-02-03
read,6,4460,3644,gdl_jrs_msg_parse,2020-02-03
metro,0,5270,4063,gdl_jrs_msg_parse,2020-02-03
gas,16,169571,158426,gdl_jrs_msg_parse,2020-02-03
